,longitude,latitude,date,month,daynight,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
0,-122.693,55.918,2018-01-01,01,D,3.4689355,2.472528,249.2906,272.6253,272.65945,273.40298,274.4787,1.0,8.343202e-06,0.22729906,0.2320854,0.23355052,0.2624386
1,-122.4425,55.918,2018-01-01,01,D,3.2896945,2.4429188,249.81639,272.67654,272.65408,273.53586,274.92358,2.0,4.192842e-06,0.2734627,0.2768732,0.28069744,0.30346334
2,-122.192,55.918,2018-01-01,01,D,3.388665,2.7155588,251.31918,272.8058,272.65564,273.64444,275.35477,2.0,8.2180077e-07,0.31867576,0.3219713,0.329094,0.3404106
3,-122.693,55.667,2018-01-01,01,D,2.300108,2.7201624,250.80452,272.65033,272.55203,273.1249,274.0864,1.0,1.5776746e-05,0.20743729,0.210853,0.21455961,0.25231016
4,-122.4425,55.667,2018-01-01,01,D,3.6914246,3.136065,252.75377,272.6502,272.5176,273.12625,274.17297,1.0,6.395703e-06,0.21853857,0.2193887,0.22854325,0.25388575
5,-122.192,55.667,2018-01-01,01,D,3.845457,3.422411,254.24544,272.7823,272.53586,273.26666,274.64218,1.0,2.7334722e-06,0.26869628,0.269889,0.2829328,0.2963933
6,-116.565,53.275,2018-01-02,01,D,2.7440672,-0.02198428,267.11682,261.07257,259.28964,273.114,277.58655,6.0,0.0,0.6136351,0.6075908,0.6183349,0.6280346
7,-116.314,53.275,2018-01-02,01,D,2.8705304,-0.54626346,267.7819,259.73438,257.90308,273.16748,277.73346,6.0,0.0,0.6132096,0.6046679,0.6171149,0.63725585
8,-116.565,53.025,2018-01-02,01,D,3.258091,1.5250316,268.9685,265.91144,265.57477,272.6066,275.53452,2.0,0.0,0.4145317,0.41116476,0.4267838,0.44056618
9,-116.314,53.025,2018-01-02,01,D,3.0462682,0.34100318,268.7443,261.97244,260.66483,272.87805,276.79968,6.0,0.0,0.53764665,0.5374609,0.5549432,0.5651742
10,-116.565,52.774,2018-01-02,01,D,3.4514341,2.4971933,264.82117,270.05518,270.5039,273.4485,275.06805,2.0,0.0,0.3530379,0.35522568,0.35620415,0.4042961
11,-116.314,52.774,2018-01-02,01,D,3.4224088,1.9403124,266.2974,267.81613,267.7933,273.11728,275.41016,2.0,0.0,0.40150842,0.40159896,0.4057199,0.44037068
12,-115.768,54.441,2018-01-03,01,D,3.512981,-0.9875823,269.85916,272.4682,271.57312,273.49548,275.34293,2.0,0.0,0.34141248,0.34164652,0.34265763,0.37457883
13,-115.517,54.441,2018-01-03,01,D,3.8159475,-0.9856097,271.19067,272.17126,270.89612,272.7785,275.32916,2.0,0.0,0.3545155,0.3474629,0.35161525,0.37081185
14,-115.768,54.19,2018-01-03,01,D,3.0476217,-0.37877125,267.10876,272.04382,270.9536,273.52325,275.5733,2.0,0.0,0.34169582,0.34038162,0.3456422,0.35974264
15,-115.517,54.19,2018-01-03,01,D,3.2142937,-0.050830036,268.23,271.78558,270.45633,273.09967,275.64813,2.0,0.0,0.3508923,0.34463927,0.3531664,0.3570236
16,-118.534,54.288,2018-01-04,01,D,1.009907,3.1007533,268.1882,272.8127,272.11072,273.27402,274.9558,2.0,0.0,0.3434078,0.34810257,0.3527388,0.36953512
17,-118.2835,54.288,2018-01-04,01,D,0.7941757,3.230754,268.3194,272.82965,272.0856,273.24655,274.9339,2.0,0.0,0.3455728,0.35004357,0.35507917,0.37702754
18,-118.033,54.288,2018-01-04,01,D,1.0024346,2.854807,268.383,272.91287,272.05017,273.25113,274.96658,2.0,0.0,0.34847265,0.35236478,0.35995704,0.37788808
