,longitude,latitude,date,month,daynight,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
0,-121.908,55.996,2017-01-12,01,D,2.3662393,2.4077215,252.16032,272.01807,272.64603,273.5673,275.13217,2.0,0.0,0.33151403,0.33768213,0.3392697,0.31449464
1,-121.6575,55.996,2017-01-12,01,D,1.436656,2.8567607,252.94427,271.89166,272.49023,273.5144,275.1916,2.0,0.0,0.32227635,0.32415575,0.3201883,0.28612584
2,-121.407,55.996,2017-01-12,01,D,0.61701643,3.080078,253.07521,271.7581,272.35574,273.4641,275.2004,2.0,0.0,0.31505203,0.31361663,0.30632663,0.2687074
3,-121.908,55.746,2017-01-12,01,D,3.0785644,3.4564953,253.78601,272.1956,272.83347,273.6465,275.1881,2.0,0.0,0.3173223,0.32141235,0.33509338,0.36211956
4,-121.6575,55.746,2017-01-12,01,D,2.522422,3.6896183,253.95605,272.10922,272.7763,273.6317,275.16876,2.0,0.0,0.32858193,0.33238363,0.34388036,0.3429533
5,-121.407,55.746,2017-01-12,01,D,1.9372818,3.766303,253.56902,272.04013,272.70996,273.58002,275.07632,2.0,0.0,0.32671592,0.3298428,0.3392825,0.31193358
6,-121.908,55.495,2017-01-12,01,D,2.9548354,3.276838,251.75832,272.0488,272.76743,273.42166,274.558,2.0,0.0,0.31419617,0.31707066,0.33549,0.35987055
7,-121.6575,55.495,2017-01-12,01,D,2.4487255,3.5449347,251.88966,271.92917,272.77267,273.47372,274.65628,2.0,0.0,0.330635,0.33390564,0.34997082,0.3713993
8,-121.407,55.495,2017-01-12,01,D,2.0044801,3.6423924,251.63593,271.8167,272.77124,273.49564,274.71274,2.0,0.0,0.33500725,0.33824432,0.35052657,0.37199032
9,-114.211,55.736,2017-01-14,01,D,4.2187996,2.6020052,269.14734,268.307,268.14136,272.35083,276.15216,6.0,0.0,0.54753995,0.5380921,0.5337126,0.51169306
10,-113.9605,55.736,2017-01-14,01,D,3.914256,2.7616575,268.71115,268.00735,268.0004,272.2842,276.1057,6.0,0.0,0.5369311,0.5255593,0.5246598,0.50461763
11,-113.71,55.736,2017-01-14,01,D,3.5932379,2.8013544,268.2563,267.42374,267.33472,272.24368,276.07614,6.0,0.0,0.5320909,0.51850003,0.5222568,0.509767
12,-114.211,55.486,2017-01-14,01,D,3.7427537,1.8642292,268.08832,266.4402,265.66342,270.46063,273.99158,3.0,0.0,0.36977035,0.34709293,0.34196052,0.36301237
13,-113.9605,55.486,2017-01-14,01,D,3.3970232,2.293536,267.44955,266.16458,265.51413,270.2596,273.9766,3.0,0.0,0.35770398,0.3352828,0.33548683,0.34638327
14,-113.71,55.486,2017-01-14,01,D,3.1688883,2.6771743,266.8567,265.8174,265.14655,269.53473,273.95007,3.0,0.0,0.35184658,0.32875213,0.3351243,0.33670986
15,-114.211,55.235,2017-01-14,01,D,2.3868756,1.5707636,266.70563,263.3315,262.79602,270.04266,275.53378,6.0,0.0,0.4951375,0.48133332,0.49056166,0.47772297
16,-113.9605,55.235,2017-01-14,01,D,2.23415,2.1584458,265.8404,263.26932,262.3143,266.63196,274.25745,3.0,0.0,0.3460882,0.34662455,0.3322379,0.32371992
17,-113.71,55.235,2017-01-14,01,D,2.400837,2.4489443,265.41327,262.99365,261.70898,264.80933,273.89777,3.0,0.0,0.32384992,0.31884235,0.3074515,0.29369837
18,-116.517,54.722,2017-01-15,01,D,4.209348,1.369432,274.64117,272.86044,271.37015,271.82745,274.38196,4.0,0.0,0.35433334,0.3535543,0.34283537,0.3816768
19,-116.2665,54.722,2017-01-15,01,D,4.2883267,1.2591387,273.91257,272.87836,271.85648,271.90698,274.10938,2.0,0.0,0.3289948,0.32920742,0.3152855,0.3767526
20,-116.016,54.722,2017-01-15,01,D,4.7411356,0.84178483,273.84305,272.73578,271.7877,271.83868,274.064,2.0,0.0,0.32582211,0.324997,0.31205738,0.3767591
21,-116.517,54.472,2017-01-15,01,D,3.9308238,1.7238642,274.1097,272.81573,271.71268,271.7568,274.12204,2.0,0.0,0.32920736,0.33170265,0.33102807,0.35115302
22,-116.2665,54.472,2017-01-15,01,D,4.05712,1.190019,273.2724,272.72192,271.76892,271.6979,274.0317,2.0,0.0,0.32918447,0.33071476,0.33138433,0.36278626
23,-116.016,54.472,2017-01-15,01,D,4.1987367,0.71230125,273.40292,272.6233,271.6937,271.64243,274.0082,2.0,0.0,0.32494587,0.32767177,0.32476306,0.36834672
24,-116.517,54.221,2017-01-15,01,D,3.926835,1.740591,273.38135,272.6605,271.63632,271.54468,274.00793,2.0,0.0,0.33300743,0.3367445,0.34198356,0.35754347
25,-116.2665,54.221,2017-01-15,01,D,4.050422,1.3164899,272.9754,272.52783,271.61798,271.51343,273.98022,2.0,0.0,0.3334702,0.3369236,0.34386432,0.35276368
26,-116.016,54.221,2017-01-15,01,D,4.176594,0.8998579,273.03033,272.41528,271.5363,271.46216,273.95935,2.0,0.0,0.32990333,0.33425102,0.3391151,0.35241246
27,-121.899,55.98,2017-01-16,01,D,4.022205,5.4353285,276.17474,272.63736,272.627,273.5352,274.9956,2.0,3.8545295e-08,0.33015865,0.3334243,0.33743283,0.31598064
28,-121.6485,55.98,2017-01-16,01,D,3.7740622,5.4973464,276.70474,272.5488,272.4954,273.4843,275.03015,2.0,0.0,0.32174906,0.3230483,0.32156593,0.28808498
29,-121.398,55.98,2017-01-16,01,D,3.4792204,5.3162556,277.06604,272.48856,272.39096,273.43408,275.0294,2.0,0.0,0.3138827,0.31368396,0.30862814,0.27152097
30,-121.899,55.73,2017-01-16,01,D,4.1396933,5.95877,275.07916,272.5546,272.7402,273.60245,275.01422,2.0,3.9929267e-07,0.31763804,0.32084095,0.33437663,0.3623031
31,-121.6485,55.73,2017-01-16,01,D,4.2097807,5.865366,275.98007,272.68335,272.71777,273.5838,274.9864,2.0,1.1567397e-07,0.3273558,0.3307104,0.34234712,0.34185278
32,-121.398,55.73,2017-01-16,01,D,4.1408305,5.625315,276.64233,272.77487,272.70145,273.5444,274.92343,2.0,0.0,0.3258165,0.3290597,0.33867174,0.3160837
33,-121.899,55.479,2017-01-16,01,D,3.6016922,5.2327566,273.71704,272.97537,272.67572,273.39163,274.43842,2.0,2.4985056e-06,0.30874997,0.31204283,0.32836744,0.3549139
34,-121.6485,55.479,2017-01-16,01,D,3.902498,5.2684293,274.7223,272.89877,272.72314,273.44672,274.53137,2.0,1.3525549e-06,0.32756165,0.33137575,0.34607494,0.37015313
35,-121.398,55.479,2017-01-16,01,D,4.05236,5.23988,275.57043,272.7772,272.76974,273.47058,274.58878,2.0,5.918667e-07,0.33142358,0.33532155,0.3468352,0.37085187
36,-119.274,54.571,2017-01-18,01,D,0.93386394,3.2061543,274.41858,272.64844,272.4451,272.38794,274.11984,2.0,0.0,0.40665102,0.38920605,0.332207,0.368516
37,-119.0235,54.571,2017-01-18,01,D,0.56605047,2.985902,274.2009,272.9295,272.35202,272.2392,274.09277,2.0,0.0,0.39957103,0.38740754,0.33941427,0.3698681
38,-118.773,54.571,2017-01-18,01,D,-0.56204957,2.7208977,274.28717,272.90518,272.23248,272.13583,274.14456,2.0,0.0,0.4009717,0.38560092,0.35486937,0.3646646
