,longitude,latitude,date,month,daynight,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
0,-115.118,54.88,2015-01-14,01,D,6.0197077,-1.7262431,274.83353,270.96097,271.10205,273.01282,275.11932,2.0,0.0,0.41819066,0.3742435,0.3638698,0.39729574
1,-114.867,54.88,2015-01-14,01,D,5.999026,-2.0481515,275.1142,270.84348,271.01895,272.99713,275.27283,2.0,0.0,0.45483023,0.40261114,0.39220756,0.4243533
2,-115.118,54.63,2015-01-14,01,D,5.937364,-2.2048311,275.2016,271.0101,271.258,273.13275,275.2825,6.0,0.0,0.4101444,0.36929196,0.3582223,0.39486787
3,-114.867,54.63,2015-01-14,01,D,5.540329,-1.9256247,275.68552,270.8235,271.1695,273.1775,275.63022,6.0,0.0,0.43918243,0.39755875,0.38458818,0.42075413
4,-115.118,54.379,2015-01-14,01,D,5.2204266,-1.5433109,275.7401,271.06726,271.4313,273.1675,275.09518,2.0,0.0,0.33824927,0.3120731,0.29822677,0.3327548
5,-114.867,54.379,2015-01-14,01,D,4.8213434,-1.2600679,276.2197,270.87802,271.34177,273.21118,275.44046,2.0,0.0,0.36674118,0.33991438,0.32411656,0.35845655
6,-116.681,53.036,2015-01-15,01,D,1.3851771,2.9425192,268.53735,272.72192,271.8807,273.14417,275.35574,2.0000305,0.0,0.41882122,0.40406114,0.4112146,0.43914962
7,-116.4305,53.036,2015-01-15,01,D,0.918566,2.4826493,268.32153,272.66885,271.53348,273.1613,276.03937,2.0000305,0.0,0.49860212,0.47783813,0.48522767,0.49982095
8,-116.18,53.036,2015-01-15,01,D,1.1363447,2.1925097,267.84912,272.71597,271.53033,273.508,276.98395,6.0,0.0,0.5917796,0.5761101,0.58200437,0.59857565
9,-116.681,52.786,2015-01-15,01,D,2.7075627,3.1797228,266.89548,272.21393,271.57706,272.67572,274.3612,2.0000305,0.0,0.3385804,0.32846987,0.32825315,0.373685
10,-116.4305,52.786,2015-01-15,01,D,2.5313025,2.8906827,267.36816,272.0972,271.1918,272.62952,274.9247,2.0000305,0.0,0.4158541,0.4008682,0.40112078,0.43596163
11,-116.18,52.786,2015-01-15,01,D,2.4935102,2.8293104,268.22888,272.24017,271.15384,272.68198,275.41016,2.0000305,0.0,0.4354816,0.42097354,0.4260002,0.4367734
12,-116.681,52.535,2015-01-15,01,D,2.735573,2.4128861,264.1842,271.87686,271.5605,272.55203,274.01782,1.0,3.4418917e-07,0.2677058,0.26240468,0.25421506,0.30139548
13,-116.4305,52.535,2015-01-15,01,D,2.9460852,2.6151252,265.4418,271.38098,270.96274,272.17715,274.10434,1.0,0.0,0.27658737,0.27823526,0.2730422,0.30790293
14,-116.18,52.535,2015-01-15,01,D,2.9536004,2.839509,266.77567,271.7431,270.99573,272.22546,274.4812,1.0,0.0,0.30357826,0.3034866,0.30631483,0.32160717
15,-119.675,54.975,2015-01-16,01,D,5.2223167,1.744578,273.1283,269.76633,271.9138,273.31198,275.45087,4.0,4.8266866e-06,0.4396174,0.42933488,0.380722,0.35283414
16,-119.424,54.975,2015-01-16,01,D,5.2883034,1.5256853,273.10242,269.5287,271.84073,273.37717,275.777,4.0,1.0201093e-06,0.45026845,0.43598807,0.3794023,0.3592583
17,-119.675,54.725,2015-01-16,01,D,3.6902325,1.9644996,271.4658,270.15048,272.12195,273.28412,275.12817,2.0,2.1979402e-05,0.40422493,0.39365667,0.3610744,0.35161602
18,-119.424,54.725,2015-01-16,01,D,3.8394055,1.9812781,272.02707,269.91324,272.01633,273.28204,275.20352,2.0,6.5552067e-06,0.40662208,0.3946422,0.35173887,0.34603107
19,-119.675,54.474,2015-01-16,01,D,2.539219,2.2654257,269.04138,270.87573,272.327,273.20114,274.61655,2.0,3.7965678e-05,0.35488766,0.3445059,0.33589897,0.3553987
20,-119.424,54.474,2015-01-16,01,D,2.7237973,2.2919207,269.6223,270.62772,272.22086,273.2045,274.70874,2.0,2.101028e-05,0.36104864,0.34896883,0.3306455,0.35298833
21,-116.921,54.69,2015-01-17,01,D,3.614668,0.5138797,272.62897,272.49167,271.5286,273.2674,275.69116,4.0,0.0,0.414752,0.38975692,0.35312718,0.39145863
22,-116.6705,54.69,2015-01-17,01,D,3.7839515,0.13612276,272.4213,272.46933,271.51523,273.2185,275.45413,4.0,0.0,0.39541012,0.37124982,0.3379741,0.3833463
