,longitude,latitude,date,month,daynight,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
0,-121.417,52.132,2014-01-01,01,N,-3.0054674,1.7362555,271.3544,273.4427,273.63834,274.44235,276.67636,2.0,1.03255725e-05,0.33160803,0.33347654,0.33981848,0.3558776
1,-121.1665,52.132,2014-01-01,01,N,-2.8649783,1.4012232,270.7502,273.39563,273.59494,274.3319,276.3606,2.0,1.3395266e-05,0.32897258,0.33113647,0.34211498,0.3611221
2,-120.916,52.132,2014-01-01,01,N,-2.4939926,0.79518485,269.84122,273.3532,273.58292,274.23718,276.01453,2.0,1.7836805e-05,0.32755134,0.3292925,0.3376952,0.36285663
3,-121.417,51.882,2014-01-01,01,N,-2.9250228,1.9724321,271.23828,273.3095,273.57962,274.40967,276.67905,2.0,5.2867294e-06,0.33311346,0.33371058,0.33589888,0.34438863
4,-121.1665,51.882,2014-01-01,01,N,-2.961233,1.465788,270.75037,273.40448,273.67267,274.44714,276.5987,2.0,8.392812e-06,0.32939267,0.32994208,0.3307366,0.3475976
5,-120.916,51.882,2014-01-01,01,N,-2.5973394,0.7588068,269.92386,273.43427,273.72644,274.40924,276.31528,2.0,1.2650183e-05,0.32743973,0.32739526,0.32383543,0.3473854
6,-121.417,51.631,2014-01-01,01,N,-2.4832506,2.2294793,271.2216,273.02002,273.4201,274.24954,276.6242,2.0,1.6150279e-06,0.3389582,0.33982354,0.33955434,0.32756686
7,-121.1665,51.631,2014-01-01,01,N,-2.5230627,1.7884325,270.7711,273.1235,273.55127,274.32877,276.58743,2.0,4.306982e-06,0.3361523,0.33714247,0.33632424,0.33328792
8,-120.916,51.631,2014-01-01,01,N,-2.6088305,1.2653611,270.25897,273.33,273.68427,274.4404,276.54514,2.0,6.8957133e-06,0.33376694,0.33467305,0.32947636,0.3366229
9,-118.707,54.694,2014-01-09,01,D,1.533042,2.7345314,267.57584,270.26407,271.88452,273.6279,276.0459,2.0,4.5245406e-07,0.38005853,0.37935573,0.36316746,0.35410234
10,-118.4565,54.694,2014-01-09,01,D,1.4430854,2.7789946,268.01758,270.2423,271.80463,273.58636,276.05634,2.0,9.2882203e-07,0.3754463,0.3719811,0.34533408,0.34921065
11,-118.206,54.694,2014-01-09,01,D,1.2877188,2.7961366,268.52997,270.2666,271.74652,273.53986,275.9791,2.0,2.2745226e-06,0.3613418,0.3550621,0.31670824,0.3418532
12,-118.707,54.444,2014-01-09,01,D,1.3879735,3.005949,266.8164,270.47202,271.97336,273.56876,275.56058,2.0,2.485092e-08,0.3480183,0.34848106,0.33423388,0.3484464
13,-118.4565,54.444,2014-01-09,01,D,1.2937832,3.0572472,267.28427,270.4454,271.89236,273.53107,275.57742,2.0,4.5245406e-07,0.34381607,0.34160274,0.31730875,0.34374613
14,-118.206,54.444,2014-01-09,01,D,1.3613348,3.000921,267.966,270.43777,271.82065,273.48846,275.566,2.0,7.3858723e-07,0.34169674,0.33804828,0.30851048,0.3488506
15,-118.707,54.193,2014-01-09,01,D,1.4519352,2.818149,264.88263,270.7196,272.12646,273.48026,275.11194,2.0,5.012189e-07,0.32325482,0.32337505,0.3092311,0.35520527
16,-118.4565,54.193,2014-01-09,01,D,1.4226309,2.8995852,265.7505,270.61685,272.0333,273.4898,275.26025,2.0,2.485092e-08,0.33309206,0.33215234,0.3162812,0.36067382
17,-118.206,54.193,2014-01-09,01,D,1.5116403,2.848873,266.46466,270.599,271.95203,273.44467,275.24335,2.0,0.0,0.33160812,0.32956058,0.31030366,0.36597782
18,-117.795,54.392,2014-01-10,01,D,2.7051718,1.2730308,266.85794,271.49905,271.77017,273.43643,275.51147,2.0,6.951204e-05,0.3398315,0.33622938,0.3086574,0.35534596
19,-117.5445,54.392,2014-01-10,01,D,2.5124028,1.313069,266.91254,271.40582,271.75916,273.45752,275.67712,2.0,8.021096e-05,0.35161227,0.34713072,0.31847408,0.36827645
20,-117.294,54.392,2014-01-10,01,D,2.213501,1.5159445,266.9637,271.32422,271.73816,273.47473,275.82364,2.0,9.7088916e-05,0.3613425,0.3556965,0.3269874,0.3766846
