fire_latitude,fire_longitude,climate_latitude,climate_longitude,daynight,year,month,day,date,brightness,confidence,frp,bright_t31,fire_occurrence,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
54.7122,-119.2322,54.379,-117.336,D,2019,01,14,2019-01-14,325.2,74,35.5,270.4,0,2.2634573,2.8715682,266.6532,270.84094,271.86288,273.34586,275.00708,2.0,0.0,0.38213742,0.38382822,0.3836816,0.38324755
54.5452,-119.7792,54.379,-117.336,D,2019,01,14,2019-01-14,313.1,57,22.0,268.6,0,2.2634573,2.8715682,266.6532,270.84094,271.86288,273.34586,275.00708,2.0,0.0,0.38213742,0.38382822,0.3836816,0.38324755
54.5488,-119.7604,54.379,-117.336,D,2019,01,14,2019-01-14,315.5,64,24.7,267.5,0,2.2634573,2.8715682,266.6532,270.84094,271.86288,273.34586,275.00708,2.0,0.0,0.38213742,0.38382822,0.3836816,0.38324755
54.3011,-118.5017,53.99,-117.711,D,2019,01,21,2019-01-21,309.1,59,21.2,267.9,0,3.2966862,-0.06065619,268.65195,271.3517,271.89297,273.19122,274.32916,2.0,6.499394e-05,0.33832702,0.34085226,0.33932132,0.37356034
53.9478,-118.5154,53.99,-117.711,D,2019,01,21,2019-01-21,366.7,75,169.2,273.3,0,3.2966862,-0.06065619,268.65195,271.3517,271.89297,273.19122,274.32916,2.0,6.499394e-05,0.33832702,0.34085226,0.33932132,0.37356034
54.2901,-118.5215,53.99,-117.711,D,2019,01,21,2019-01-21,311.3,71,134.3,272.4,0,3.2966862,-0.06065619,268.65195,271.3517,271.89297,273.19122,274.32916,2.0,6.499394e-05,0.33832702,0.34085226,0.33932132,0.37356034
54.2894,-118.5291,53.99,-117.711,D,2019,01,21,2019-01-21,312.3,72,134.5,272.3,0,3.2966862,-0.06065619,268.65195,271.3517,271.89297,273.19122,274.32916,2.0,6.499394e-05,0.33832702,0.34085226,0.33932132,0.37356034
53.9463,-118.5224,53.99,-117.711,D,2019,01,21,2019-01-21,321.3,70,27.2,269.6,0,3.2966862,-0.06065619,268.65195,271.3517,271.89297,273.19122,274.32916,2.0,6.499394e-05,0.33832702,0.34085226,0.33932132,0.37356034
54.2835,-118.5281,53.99,-117.711,D,2019,01,21,2019-01-21,345.2,94,59.5,273.1,1,3.2966862,-0.06065619,268.65195,271.3517,271.89297,273.19122,274.32916,2.0,6.499394e-05,0.33832702,0.34085226,0.33932132,0.37356034
55.0355,-120.1575,55.081,-118.841,D,2019,01,24,2019-01-24,309.3,68,14.9,269.4,0,5.9192896,-0.64946187,269.53513,271.11935,272.06387,273.50595,275.44043,4.0,6.204221e-06,0.42851597,0.42735982,0.42176452,0.43001503
56.4182,-121.296,55.081,-118.841,D,2019,01,24,2019-01-24,331.7,83,43.6,268.6,0,5.9192896,-0.64946187,269.53513,271.11935,272.06387,273.50595,275.44043,4.0,6.204221e-06,0.42851597,0.42735982,0.42176452,0.43001503
56.4161,-121.314,55.081,-118.841,D,2019,01,24,2019-01-24,318.9,79,26.7,268.8,0,5.9192896,-0.64946187,269.53513,271.11935,272.06387,273.50595,275.44043,4.0,6.204221e-06,0.42851597,0.42735982,0.42176452,0.43001503
53.9263,-118.5789,52.69,-117.718,D,2019,01,29,2019-01-29,300.1,12,21.8,267.1,0,-0.1963171,1.6373494,254.27014,272.4462,272.6375,273.1295,273.8622,1.0,0.0,0.19809729,0.20169154,0.19762918,0.24951287
52.4349,-115.7957,52.461,-115.744,D,2019,02,22,2019-02-22,347.5,82,68.6,271.2,0,3.0031343,2.6789598,260.75577,268.67056,269.39542,271.0101,273.74496,2.0,1.0681005e-06,0.3305852,0.32315472,0.32356387,0.35603967
60.7841,-136.0097,53.304,-124.913,D,2019,03,19,2019-03-19,320.9,70,33.7,279.7,0,-1.8599892,1.8509846,264.13928,270.24188,272.1791,272.6508,273.75024,2.0,0.0,0.40438908,0.38651943,0.34557855,0.3595329
58.7543,-122.6419,49.715,-120.998,D,2019,03,20,2019-03-20,305.1,57,11.3,279.0,0,-0.71685046,0.51924527,273.7566,273.62152,272.90134,273.09985,273.8827,2.0,0.0,0.39220855,0.3794628,0.3355977,0.36420062
53.0665,-124.6636,49.715,-120.998,D,2019,03,20,2019-03-20,312.9,64,16.8,277.1,0,-0.71685046,0.51924527,273.7566,273.62152,272.90134,273.09985,273.8827,2.0,0.0,0.39220855,0.3794628,0.3355977,0.36420062
53.0645,-124.6482,49.715,-120.998,D,2019,03,20,2019-03-20,303.1,48,9.8,277.1,0,-0.71685046,0.51924527,273.7566,273.62152,272.90134,273.09985,273.8827,2.0,0.0,0.39220855,0.3794628,0.3355977,0.36420062
52.4957,-121.8274,49.715,-120.998,D,2019,03,20,2019-03-20,309.1,68,12.3,281.8,0,-0.71685046,0.51924527,273.7566,273.62152,272.90134,273.09985,273.8827,2.0,0.0,0.39220855,0.3794628,0.3355977,0.36420062
52.4955,-121.8363,49.715,-120.998,D,2019,03,20,2019-03-20,305.2,57,9.9,284.9,0,-0.71685046,0.51924527,273.7566,273.62152,272.90134,273.09985,273.8827,2.0,0.0,0.39220855,0.3794628,0.3355977,0.36420062
53.0638,-124.6739,49.715,-120.998,D,2019,03,20,2019-03-20,321.6,61,23.2,278.0,0,-0.71685046,0.51924527,273.7566,273.62152,272.90134,273.09985,273.8827,2.0,0.0,0.39220855,0.3794628,0.3355977,0.36420062
53.8455,-125.2248,53.304,-124.93,D,2019,03,21,2019-03-21,305.7,47,29.7,281.8,0,-0.16456324,1.3046548,266.50443,271.1374,271.95404,272.64514,273.7431,2.0,0.0,0.41422933,0.41440246,0.3515388,0.35981187
53.8438,-125.2574,53.304,-124.93,D,2019,03,21,2019-03-21,324.6,0,79.1,280.2,0,-0.16456324,1.3046548,266.50443,271.1374,271.95404,272.64514,273.7431,2.0,0.0,0.41422933,0.41440246,0.3515388,0.35981187
54.9199,-107.294,52.38,-102.396,D,2019,03,23,2019-03-23,320.5,0,21.9,277.5,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
54.9179,-107.2776,52.38,-102.396,D,2019,03,23,2019-03-23,345.4,77,62.6,278.4,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
54.9158,-107.2612,52.38,-102.396,D,2019,03,23,2019-03-23,322.4,77,24.6,278.0,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
54.4408,-107.7455,52.38,-102.396,D,2019,03,23,2019-03-23,304.8,60,11.5,276.5,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
54.4143,-107.8124,52.38,-102.396,D,2019,03,23,2019-03-23,304.6,56,10.8,276.9,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
54.1329,-106.8507,52.38,-102.396,D,2019,03,23,2019-03-23,321.0,81,24.0,277.2,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
54.1309,-106.8351,52.38,-102.396,D,2019,03,23,2019-03-23,302.8,44,9.4,277.1,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
54.1292,-106.8445,52.38,-102.396,D,2019,03,23,2019-03-23,340.8,87,49.6,277.9,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
54.1272,-106.8598,52.38,-102.396,D,2019,03,23,2019-03-23,311.3,71,14.1,277.4,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
54.1382,-106.8479,52.38,-102.396,D,2019,03,23,2019-03-23,306.5,59,10.6,276.4,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
54.406,-107.8047,52.38,-102.396,D,2019,03,23,2019-03-23,307.6,58,11.0,276.9,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
54.4039,-107.8199,52.38,-102.396,D,2019,03,23,2019-03-23,307.4,54,10.9,276.9,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
54.9153,-107.2754,52.38,-102.396,D,2019,03,23,2019-03-23,316.0,54,18.5,275.8,0,2.0316875,1.0682455,269.7686,272.97925,271.27762,270.83884,273.37955,2.0,0.0,0.40170717,0.4018317,0.30362815,0.2985312
55.2864,-116.7322,54.907,-114.404,D,2019,03,24,2019-03-24,301.8,49,9.3,271.6,0,-1.428297,1.3006798,271.38998,273.44492,272.5737,271.73123,273.7627,6.0,0.0,0.55079794,0.5560971,0.49471378,0.47677803
55.6088,-120.235,54.907,-114.404,D,2019,03,24,2019-03-24,306.3,46,10.7,268.9,0,-1.428297,1.3006798,271.38998,273.44492,272.5737,271.73123,273.7627,6.0,0.0,0.55079794,0.5560971,0.49471378,0.47677803
55.6199,-120.2236,54.907,-114.404,D,2019,03,24,2019-03-24,308.9,68,13.2,269.7,0,-1.428297,1.3006798,271.38998,273.44492,272.5737,271.73123,273.7627,6.0,0.0,0.55079794,0.5560971,0.49471378,0.47677803
55.6176,-120.2391,54.907,-114.404,D,2019,03,24,2019-03-24,315.7,76,18.5,268.6,0,-1.428297,1.3006798,271.38998,273.44492,272.5737,271.73123,273.7627,6.0,0.0,0.55079794,0.5560971,0.49471378,0.47677803
54.5658,-107.8166,51.555,-105.649,D,2019,03,25,2019-03-25,304.7,56,17.3,271.5,0,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
54.934,-107.305,51.555,-105.649,D,2019,03,25,2019-03-25,302.1,44,14.4,267.7,0,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
53.1891,-124.0093,51.555,-105.649,D,2019,03,25,2019-03-25,309.8,45,13.4,275.1,0,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
53.8494,-125.2419,51.555,-105.649,D,2019,03,25,2019-03-25,328.7,67,29.8,275.1,0,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
53.843,-125.2609,51.555,-105.649,D,2019,03,25,2019-03-25,324.3,72,25.6,274.9,0,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
53.3226,-123.2268,51.555,-105.649,D,2019,03,25,2019-03-25,311.8,68,17.1,278.3,0,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
53.2008,-124.02,51.555,-105.649,D,2019,03,25,2019-03-25,323.2,82,27.4,276.2,0,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
53.1981,-124.0048,51.555,-105.649,D,2019,03,25,2019-03-25,309.3,68,14.1,276.0,0,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
54.5642,-107.8106,51.555,-105.649,D,2019,03,25,2019-03-25,336.3,90,43.8,276.4,1,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
54.5668,-107.7949,51.555,-105.649,D,2019,03,25,2019-03-25,316.9,66,19.0,275.4,0,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
54.9299,-107.3022,51.555,-105.649,D,2019,03,25,2019-03-25,349.2,78,65.1,273.1,0,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
54.9387,-107.3064,51.555,-105.649,D,2019,03,25,2019-03-25,324.3,74,27.3,271.6,0,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
53.8488,-125.2351,51.555,-105.649,D,2019,03,25,2019-03-25,303.4,0,11.5,273.0,0,-1.5171329,1.0070614,264.28,270.2245,271.78583,270.53482,272.87115,2.0,0.0,0.3195731,0.2952488,0.25352055,0.27629083
52.8959,-123.9871,52.238,-105.397,D,2019,03,28,2019-03-28,302.5,49,42.4,279.0,0,1.7588348,-2.310777,268.04257,272.8527,271.68634,270.64813,272.92575,2.0,0.0,0.3715182,0.37150425,0.2958814,0.28293025
52.8963,-123.9997,52.238,-105.397,D,2019,03,28,2019-03-28,303.5,56,26.9,279.6,0,1.7588348,-2.310777,268.04257,272.8527,271.68634,270.64813,272.92575,2.0,0.0,0.3715182,0.37150425,0.2958814,0.28293025
52.8997,-124.0019,52.238,-105.397,D,2019,03,28,2019-03-28,306.4,63,35.3,279.4,0,1.7588348,-2.310777,268.04257,272.8527,271.68634,270.64813,272.92575,2.0,0.0,0.3715182,0.37150425,0.2958814,0.28293025
53.9213,-111.3278,52.238,-105.397,D,2019,03,28,2019-03-28,311.6,62,15.3,272.9,0,1.7588348,-2.310777,268.04257,272.8527,271.68634,270.64813,272.92575,2.0,0.0,0.3715182,0.37150425,0.2958814,0.28293025
53.9193,-111.3431,52.238,-105.397,D,2019,03,28,2019-03-28,304.3,42,10.3,272.6,0,1.7588348,-2.310777,268.04257,272.8527,271.68634,270.64813,272.92575,2.0,0.0,0.3715182,0.37150425,0.2958814,0.28293025
54.299,-130.2727,52.238,-105.397,D,2019,03,28,2019-03-28,300.5,0,9.3,287.0,0,1.7588348,-2.310777,268.04257,272.8527,271.68634,270.64813,272.92575,2.0,0.0,0.3715182,0.37150425,0.2958814,0.28293025
55.9717,-110.6952,53.863,-105.226,D,2019,03,30,2019-03-30,320.7,80,28.9,277.2,0,-0.372813,1.5523975,265.1317,272.04224,271.907,271.82443,273.33917,1.0,1.2892124e-06,0.26663572,0.27622038,0.22878525,0.22311763
58.4506,-119.2196,53.863,-105.226,D,2019,03,30,2019-03-30,301.9,50,18.5,275.0,0,-0.372813,1.5523975,265.1317,272.04224,271.907,271.82443,273.33917,1.0,1.2892124e-06,0.26663572,0.27622038,0.22878525,0.22311763
55.2628,-114.5261,53.863,-105.226,D,2019,03,30,2019-03-30,305.5,61,11.4,279.6,0,-0.372813,1.5523975,265.1317,272.04224,271.907,271.82443,273.33917,1.0,1.2892124e-06,0.26663572,0.27622038,0.22878525,0.22311763
53.6256,-110.1626,50.727,-97.609,D,2019,03,31,2019-03-31,306.0,63,18.0,273.8,0,-0.4347649,1.0406517,267.68768,270.5314,271.50552,270.84637,273.02002,2.0,4.4010847e-08,0.3777365,0.37942788,0.2893098,0.25939155
53.6193,-110.1479,50.727,-97.609,D,2019,03,31,2019-03-31,302.7,53,15.9,272.0,0,-0.4347649,1.0406517,267.68768,270.5314,271.50552,270.84637,273.02002,2.0,4.4010847e-08,0.3777365,0.37942788,0.2893098,0.25939155
50.826,-97.5756,50.727,-97.609,D,2019,03,31,2019-03-31,318.4,0,22.2,270.8,0,-0.4347649,1.0406517,267.68768,270.5314,271.50552,270.84637,273.02002,2.0,4.4010847e-08,0.3777365,0.37942788,0.2893098,0.25939155
56.1648,-118.8445,50.727,-97.609,D,2019,03,31,2019-03-31,307.5,0,14.0,266.5,0,-0.4347649,1.0406517,267.68768,270.5314,271.50552,270.84637,273.02002,2.0,4.4010847e-08,0.3777365,0.37942788,0.2893098,0.25939155
51.7313,-111.1377,50.302,-100.882,D,2019,04,03,2019-04-03,307.3,39,22.0,280.7,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
51.7295,-111.1078,50.302,-100.882,D,2019,04,03,2019-04-03,305.8,30,19.6,280.2,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
50.9882,-103.4796,50.302,-100.882,D,2019,04,03,2019-04-03,329.3,86,31.1,282.3,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
51.7188,-111.1397,50.302,-100.882,D,2019,04,03,2019-04-03,305.1,39,18.3,281.5,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
51.7169,-111.1098,50.302,-100.882,D,2019,04,03,2019-04-03,317.9,78,46.4,280.9,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
51.7159,-111.1159,50.302,-100.882,D,2019,04,03,2019-04-03,320.8,61,50.4,281.4,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
50.7671,-102.6083,50.302,-100.882,D,2019,04,03,2019-04-03,306.8,64,8.2,284.6,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
50.7685,-102.6034,50.302,-100.882,D,2019,04,03,2019-04-03,310.1,70,9.7,286.4,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
50.7664,-102.6173,50.302,-100.882,D,2019,04,03,2019-04-03,336.6,90,38.4,288.8,1,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
50.9881,-103.4838,50.302,-100.882,D,2019,04,03,2019-04-03,318.6,79,17.4,285.4,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
50.9969,-103.4874,50.302,-100.882,D,2019,04,03,2019-04-03,344.1,94,51.9,285.5,1,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
51.7121,-111.1183,50.302,-100.882,D,2019,04,03,2019-04-03,312.4,72,28.5,276.1,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
51.7079,-111.1232,50.302,-100.882,D,2019,04,03,2019-04-03,310.5,70,26.5,275.4,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
51.719,-111.1297,50.302,-100.882,D,2019,04,03,2019-04-03,301.8,40,13.6,276.7,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
52.7145,-111.0437,50.302,-100.882,D,2019,04,03,2019-04-03,313.4,74,26.9,283.0,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
52.7094,-111.0665,50.302,-100.882,D,2019,04,03,2019-04-03,301.3,31,11.4,279.7,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
55.4123,-119.5124,50.302,-100.882,D,2019,04,03,2019-04-03,302.1,51,20.8,277.1,0,1.8690711,-0.77056277,263.1272,266.96143,271.56085,271.254,273.42056,2.0,0.0,0.37369144,0.3811316,0.30504787,0.29885146
54.1945,-114.2574,52.927,-111.697,D,2019,04,08,2019-04-08,301.4,47,14.6,284.1,0,4.1215,-1.1652784,274.1712,274.20532,274.47394,272.17694,273.5954,2.0,0.0,0.36151308,0.35565144,0.30572855,0.27102315
53.9694,-112.8053,53.199,-112.833,D,2019,04,09,2019-04-09,305.6,62,6.0,292.1,0,-0.26459903,2.4453092,272.86188,273.61768,274.5003,272.62296,273.75183,2.0,0.0,0.3536309,0.35811454,0.33075637,0.27116635
53.5728,-114.3552,53.199,-112.833,D,2019,04,09,2019-04-09,311.5,71,11.3,285.2,0,-0.26459903,2.4453092,272.86188,273.61768,274.5003,272.62296,273.75183,2.0,0.0,0.3536309,0.35811454,0.33075637,0.27116635
53.5703,-114.3401,53.199,-112.833,D,2019,04,09,2019-04-09,318.0,74,16.8,285.0,0,-0.26459903,2.4453092,272.86188,273.61768,274.5003,272.62296,273.75183,2.0,0.0,0.3536309,0.35811454,0.33075637,0.27116635
54.1363,-109.1567,52.075,-106.23,D,2019,04,11,2019-04-11,300.7,41,7.8,279.1,0,-2.6355512,2.8354602,267.34033,271.70224,272.51962,271.04282,272.91437,2.0,0.0,0.3465376,0.3480654,0.3011043,0.27841562
52.8562,-108.0581,52.152,-107.538,D,2019,04,12,2019-04-12,301.8,49,16.1,272.8,0,-1.5202351,-0.39524847,265.7538,270.22833,273.09656,271.17767,272.93646,2.0,0.0,0.34082723,0.33828762,0.2672801,0.25939703
52.8622,-108.0643,52.152,-107.538,D,2019,04,12,2019-04-12,302.2,51,15.7,272.6,0,-1.5202351,-0.39524847,265.7538,270.22833,273.09656,271.17767,272.93646,2.0,0.0,0.34082723,0.33828762,0.2672801,0.25939703
54.936,-117.1535,52.152,-107.538,D,2019,04,12,2019-04-12,301.0,42,7.9,282.3,0,-1.5202351,-0.39524847,265.7538,270.22833,273.09656,271.17767,272.93646,2.0,0.0,0.34082723,0.33828762,0.2672801,0.25939703
52.4544,-108.2013,52.152,-107.538,D,2019,04,12,2019-04-12,300.5,38,10.9,271.1,0,-1.5202351,-0.39524847,265.7538,270.22833,273.09656,271.17767,272.93646,2.0,0.0,0.34082723,0.33828762,0.2672801,0.25939703
53.5836,-123.0911,52.152,-107.538,D,2019,04,12,2019-04-12,316.8,77,20.1,283.8,0,-1.5202351,-0.39524847,265.7538,270.22833,273.09656,271.17767,272.93646,2.0,0.0,0.34082723,0.33828762,0.2672801,0.25939703
57.2105,-111.3048,52.575,-104.456,D,2019,04,13,2019-04-13,300.3,14,4.8,289.1,0,1.4003103,2.3407393,269.3219,271.44052,271.86188,271.0995,273.16644,2.0,0.0,0.37015048,0.38354415,0.35058433,0.30526328
57.2077,-111.3619,52.575,-104.456,D,2019,04,13,2019-04-13,301.1,20,5.0,289.7,0,1.4003103,2.3407393,269.3219,271.44052,271.86188,271.0995,273.16644,2.0,0.0,0.37015048,0.38354415,0.35058433,0.30526328
53.4136,-105.9794,52.575,-104.456,D,2019,04,13,2019-04-13,302.7,50,6.3,287.3,0,1.4003103,2.3407393,269.3219,271.44052,271.86188,271.0995,273.16644,2.0,0.0,0.37015048,0.38354415,0.35058433,0.30526328
58.5146,-115.1415,52.575,-104.456,D,2019,04,13,2019-04-13,315.2,76,72.6,288.1,0,1.4003103,2.3407393,269.3219,271.44052,271.86188,271.0995,273.16644,2.0,0.0,0.37015048,0.38354415,0.35058433,0.30526328
58.5136,-115.1349,52.575,-104.456,D,2019,04,13,2019-04-13,316.5,77,77.7,288.2,0,1.4003103,2.3407393,269.3219,271.44052,271.86188,271.0995,273.16644,2.0,0.0,0.37015048,0.38354415,0.35058433,0.30526328
52.4565,-108.1355,52.575,-104.456,D,2019,04,13,2019-04-13,346.6,94,67.3,294.8,1,1.4003103,2.3407393,269.3219,271.44052,271.86188,271.0995,273.16644,2.0,0.0,0.37015048,0.38354415,0.35058433,0.30526328
52.4546,-108.1525,52.575,-104.456,D,2019,04,13,2019-04-13,320.9,80,21.3,293.9,0,1.4003103,2.3407393,269.3219,271.44052,271.86188,271.0995,273.16644,2.0,0.0,0.37015048,0.38354415,0.35058433,0.30526328
