fire_latitude,fire_longitude,climate_latitude,climate_longitude,daynight,year,month,day,date,brightness,confidence,frp,bright_t31,fire_occurrence,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
56.6762,-121.7305,55.991,-118.19,D,2011,02,03,2011-02-03,312.8,0,18.0,267.0,0,4.8192377,1.8996824,276.77905,272.67624,271.26105,272.33804,274.49185,4.0,0.0,0.40439323,0.31500974,0.30874473,0.33889192
56.6854,-121.7341,55.991,-118.19,D,2011,02,03,2011-02-03,308.8,59,15.0,267.5,0,4.8192377,1.8996824,276.77905,272.67624,271.26105,272.33804,274.49185,4.0,0.0,0.40439323,0.31500974,0.30874473,0.33889192
56.7889,-121.3428,55.991,-118.19,D,2011,02,03,2011-02-03,301.6,36,11.2,273.2,0,4.8192377,1.8996824,276.77905,272.67624,271.26105,272.33804,274.49185,4.0,0.0,0.40439323,0.31500974,0.30874473,0.33889192
56.7868,-121.3607,55.991,-118.19,D,2011,02,03,2011-02-03,307.9,58,15.8,272.6,0,4.8192377,1.8996824,276.77905,272.67624,271.26105,272.33804,274.49185,4.0,0.0,0.40439323,0.31500974,0.30874473,0.33889192
54.5757,-118.6587,54.404,-116.416,D,2011,02,09,2011-02-09,311.2,41,18.4,269.7,0,3.9396067,-1.1257741,256.65784,269.80075,271.8319,272.45505,273.868,2.0,0.0,0.36764428,0.36572996,0.3329187,0.33225387
54.5727,-118.6756,54.404,-116.416,D,2011,02,09,2011-02-09,312.0,45,19.2,270.1,0,3.9396067,-1.1257741,256.65784,269.80075,271.8319,272.45505,273.868,2.0,0.0,0.36764428,0.36572996,0.3329187,0.33225387
55.8312,-121.5244,54.522,-115.685,N,2011,02,12,2011-02-12,302.2,48,10.9,267.4,0,0.41766536,1.5864788,275.56317,272.69662,271.87433,272.20782,273.73468,2.0,2.612192e-05,0.36477542,0.36516845,0.33409852,0.3555944
53.4447,-123.5116,51.957,-123.09,D,2011,03,25,2011-03-25,303.1,41,9.8,270.7,0,-1.0024424,-0.6861078,270.3654,273.5203,272.4634,272.26013,273.57297,2.0,0.0,0.34419227,0.32887855,0.29611066,0.293714
53.7087,-125.6845,51.934,-123.293,D,2011,03,26,2011-03-26,316.4,62,28.8,273.3,0,-0.8370217,1.3734016,272.06943,273.6914,272.4919,272.11942,273.53812,2.0,1.5106564e-06,0.363965,0.33996505,0.31386447,0.29847842
56.6016,-122.064,48.564,-93.003,D,2011,03,29,2011-03-29,318.0,0,63.0,276.0,0,1.1910915,-0.6863949,262.68277,271.73196,272.3437,272.90988,273.84854,3.0,0.0,0.2732345,0.27487987,0.24294315,0.25778562
56.5986,-122.0594,48.564,-93.003,D,2011,03,29,2011-03-29,312.1,55,47.3,276.8,0,1.1910915,-0.6863949,262.68277,271.73196,272.3437,272.90988,273.84854,3.0,0.0,0.2732345,0.27487987,0.24294315,0.25778562
56.6031,-122.0674,48.564,-93.003,D,2011,03,29,2011-03-29,323.3,78,35.8,278.3,0,1.1910915,-0.6863949,262.68277,271.73196,272.3437,272.90988,273.84854,3.0,0.0,0.2732345,0.27487987,0.24294315,0.25778562
52.5189,-123.8214,50.011,-108.069,D,2011,03,30,2011-03-30,319.6,75,22.5,275.0,0,3.0426016,2.3513823,268.66785,272.2613,271.37946,272.3785,273.84167,2.0,0.0,0.34224626,0.323407,0.27018854,0.21185093
52.5169,-123.836,50.011,-108.069,D,2011,03,30,2011-03-30,324.3,83,27.4,275.2,0,3.0426016,2.3513823,268.66785,272.2613,271.37946,272.3785,273.84167,2.0,0.0,0.34224626,0.323407,0.27018854,0.21185093
54.7115,-126.8748,52.25,-111.768,N,2011,04,02,2011-04-02,314.7,90,21.0,269.0,1,-1.3494539,-4.212778,274.18042,272.7589,271.7714,272.42508,273.78763,2.0,2.08345e-05,0.37106413,0.28926706,0.26806644,0.24286428
54.7095,-126.8919,52.25,-111.768,N,2011,04,02,2011-04-02,311.1,82,17.8,268.4,0,-1.3494539,-4.212778,274.18042,272.7589,271.7714,272.42508,273.78763,2.0,2.08345e-05,0.37106413,0.28926706,0.26806644,0.24286428
54.7208,-126.878,52.25,-111.768,N,2011,04,02,2011-04-02,301.2,39,11.5,268.5,0,-1.3494539,-4.212778,274.18042,272.7589,271.7714,272.42508,273.78763,2.0,2.08345e-05,0.37106413,0.28926706,0.26806644,0.24286428
56.9378,-121.5726,54.148,-118.89,D,2011,04,04,2011-04-04,304.5,45,11.3,273.8,0,1.5061655,2.1588302,271.86975,272.99014,272.39917,272.49,273.58484,2.0,1.3131486e-05,0.31453064,0.31970578,0.31955203,0.33553264
56.9319,-121.5863,54.148,-118.89,D,2011,04,04,2011-04-04,309.7,69,31.4,276.9,0,1.5061655,2.1588302,271.86975,272.99014,272.39917,272.49,273.58484,2.0,1.3131486e-05,0.31453064,0.31970578,0.31955203,0.33553264
55.9009,-110.8191,53.42,-110.931,D,2011,04,08,2011-04-08,322.6,82,49.6,278.4,0,3.2272215,3.5480719,266.9648,272.86682,272.0283,272.16376,273.65936,2.0,0.0,0.38907945,0.36154482,0.22278227,0.21918303
55.8929,-110.8299,53.42,-110.931,D,2011,04,08,2011-04-08,314.9,75,46.5,279.1,0,3.2272215,3.5480719,266.9648,272.86682,272.0283,272.16376,273.65936,2.0,0.0,0.38907945,0.36154482,0.22278227,0.21918303
55.9021,-110.8329,53.42,-110.931,D,2011,04,08,2011-04-08,307.6,66,31.1,278.5,0,3.2272215,3.5480719,266.9648,272.86682,272.0283,272.16376,273.65936,2.0,0.0,0.38907945,0.36154482,0.22278227,0.21918303
57.0063,-111.4817,56.145,-111.074,D,2011,04,09,2011-04-09,304.8,0,9.2,288.6,0,2.5527334,1.529953,272.73004,272.73782,271.79727,272.01572,273.8523,6.0,5.3906706e-07,0.65951055,0.64955074,0.56518906,0.58747476
55.1458,-121.1083,54.356,-118.366,D,2011,04,12,2011-04-12,300.2,31,8.6,275.0,0,2.2163925,0.9373584,266.96506,272.55072,272.47665,272.43472,273.60742,2.0,0.0,0.389022,0.38703448,0.34535885,0.3307624
55.3459,-118.2611,53.278,-111.23,D,2011,04,21,2011-04-21,306.3,60,14.0,283.1,0,0.7152849,2.316101,266.0333,272.77405,272.5022,272.2836,273.61902,2.0,0.0,0.41247183,0.41885078,0.3209859,0.22304976
54.9796,-119.3549,53.278,-111.23,D,2011,04,21,2011-04-21,310.6,70,23.4,278.3,0,0.7152849,2.316101,266.0333,272.77405,272.5022,272.2836,273.61902,2.0,0.0,0.41247183,0.41885078,0.3209859,0.22304976
55.3478,-118.2812,53.278,-111.23,D,2011,04,21,2011-04-21,320.5,80,31.5,283.1,0,0.7152849,2.316101,266.0333,272.77405,272.5022,272.2836,273.61902,2.0,0.0,0.41247183,0.41885078,0.3209859,0.22304976
55.3432,-118.2813,53.278,-111.23,D,2011,04,21,2011-04-21,337.2,90,42.8,282.8,1,0.7152849,2.316101,266.0333,272.77405,272.5022,272.2836,273.61902,2.0,0.0,0.41247183,0.41885078,0.3209859,0.22304976
55.3456,-118.2659,53.278,-111.23,D,2011,04,21,2011-04-21,303.6,53,7.9,281.9,0,0.7152849,2.316101,266.0333,272.77405,272.5022,272.2836,273.61902,2.0,0.0,0.41247183,0.41885078,0.3209859,0.22304976
52.4699,-108.203,52.046,-108.097,D,2011,04,25,2011-04-25,306.0,45,3.7,293.7,0,-4.0771446,-0.6035747,271.76584,274.5509,276.93893,272.24573,273.5404,2.0,0.0,0.31732693,0.32459137,0.3335205,0.2719941
52.4788,-108.2062,52.046,-108.097,D,2011,04,25,2011-04-25,333.8,88,31.4,294.8,0,-4.0771446,-0.6035747,271.76584,274.5509,276.93893,272.24573,273.5404,2.0,0.0,0.31732693,0.32459137,0.3335205,0.2719941
52.4767,-108.2208,52.046,-108.097,D,2011,04,25,2011-04-25,309.1,61,5.8,293.8,0,-4.0771446,-0.6035747,271.76584,274.5509,276.93893,272.24573,273.5404,2.0,0.0,0.31732693,0.32459137,0.3335205,0.2719941
52.2781,-110.208,52.046,-108.097,D,2011,04,25,2011-04-25,328.2,84,22.0,297.8,0,-4.0771446,-0.6035747,271.76584,274.5509,276.93893,272.24573,273.5404,2.0,0.0,0.31732693,0.32459137,0.3335205,0.2719941
52.2759,-110.2225,52.046,-108.097,D,2011,04,25,2011-04-25,356.2,98,73.0,300.5,1,-4.0771446,-0.6035747,271.76584,274.5509,276.93893,272.24573,273.5404,2.0,0.0,0.31732693,0.32459137,0.3335205,0.2719941
52.9923,-112.9264,52.046,-108.097,D,2011,04,25,2011-04-25,303.5,30,4.2,287.1,0,-4.0771446,-0.6035747,271.76584,274.5509,276.93893,272.24573,273.5404,2.0,0.0,0.31732693,0.32459137,0.3335205,0.2719941
52.9895,-112.9426,52.046,-108.097,D,2011,04,25,2011-04-25,309.0,54,8.6,291.4,0,-4.0771446,-0.6035747,271.76584,274.5509,276.93893,272.24573,273.5404,2.0,0.0,0.31732693,0.32459137,0.3335205,0.2719941
54.4831,-108.3925,52.046,-108.097,D,2011,04,25,2011-04-25,319.5,0,17.0,293.2,0,-4.0771446,-0.6035747,271.76584,274.5509,276.93893,272.24573,273.5404,2.0,0.0,0.31732693,0.32459137,0.3335205,0.2719941
54.4115,-109.5951,52.046,-108.097,D,2011,04,25,2011-04-25,308.0,51,5.8,295.0,0,-4.0771446,-0.6035747,271.76584,274.5509,276.93893,272.24573,273.5404,2.0,0.0,0.31732693,0.32459137,0.3335205,0.2719941
54.0189,-114.5218,52.046,-108.097,D,2011,04,25,2011-04-25,301.9,43,5.8,286.3,0,-4.0771446,-0.6035747,271.76584,274.5509,276.93893,272.24573,273.5404,2.0,0.0,0.31732693,0.32459137,0.3335205,0.2719941
54.4405,-112.1647,52.046,-108.097,D,2011,04,25,2011-04-25,302.7,28,5.3,287.0,0,-4.0771446,-0.6035747,271.76584,274.5509,276.93893,272.24573,273.5404,2.0,0.0,0.31732693,0.32459137,0.3335205,0.2719941
53.0222,-107.3465,52.447,-107.328,D,2011,04,27,2011-04-27,305.8,56,5.3,290.6,0,1.6806493,0.838121,275.04788,276.9994,278.49844,272.236,273.48203,2.0,0.0,0.30433053,0.30630603,0.32640406,0.27092284
52.7987,-109.3975,52.447,-107.328,D,2011,04,27,2011-04-27,317.6,75,19.9,290.2,0,1.6806493,0.838121,275.04788,276.9994,278.49844,272.236,273.48203,2.0,0.0,0.30433053,0.30630603,0.32640406,0.27092284
53.0049,-107.3771,52.447,-107.328,D,2011,04,27,2011-04-27,319.0,73,13.1,294.3,0,1.6806493,0.838121,275.04788,276.9994,278.49844,272.236,273.48203,2.0,0.0,0.30433053,0.30630603,0.32640406,0.27092284
53.0138,-107.3809,52.447,-107.328,D,2011,04,27,2011-04-27,317.0,73,11.4,294.5,0,1.6806493,0.838121,275.04788,276.9994,278.49844,272.236,273.48203,2.0,0.0,0.30433053,0.30630603,0.32640406,0.27092284
50.9576,-102.7908,50.588,-97.935,D,2011,04,28,2011-04-28,300.1,0,16.0,280.1,0,-0.47842845,2.6110191,274.9951,274.76117,276.89508,272.21152,272.89752,2.0,0.0,0.3268667,0.32485813,0.3120687,0.3165847
50.9559,-102.7528,50.588,-97.935,D,2011,04,28,2011-04-28,307.0,56,30.7,283.4,0,-0.47842845,2.6110191,274.9951,274.76117,276.89508,272.21152,272.89752,2.0,0.0,0.3268667,0.32485813,0.3120687,0.3165847
51.8143,-98.6459,50.588,-97.935,D,2011,04,28,2011-04-28,300.5,36,36.9,284.1,0,-0.47842845,2.6110191,274.9951,274.76117,276.89508,272.21152,272.89752,2.0,0.0,0.3268667,0.32485813,0.3120687,0.3165847
52.7435,-102.3852,50.588,-97.935,D,2011,04,28,2011-04-28,309.8,69,35.6,287.9,0,-0.47842845,2.6110191,274.9951,274.76117,276.89508,272.21152,272.89752,2.0,0.0,0.3268667,0.32485813,0.3120687,0.3165847
51.8061,-98.6495,50.588,-97.935,D,2011,04,28,2011-04-28,317.3,77,26.2,289.2,0,-0.47842845,2.6110191,274.9951,274.76117,276.89508,272.21152,272.89752,2.0,0.0,0.3268667,0.32485813,0.3120687,0.3165847
51.1142,-100.9727,50.588,-97.935,D,2011,04,28,2011-04-28,313.3,68,29.0,290.1,0,-0.47842845,2.6110191,274.9951,274.76117,276.89508,272.21152,272.89752,2.0,0.0,0.3268667,0.32485813,0.3120687,0.3165847
51.8019,-98.67,50.588,-97.935,D,2011,04,28,2011-04-28,307.9,66,13.2,289.5,0,-0.47842845,2.6110191,274.9951,274.76117,276.89508,272.21152,272.89752,2.0,0.0,0.3268667,0.32485813,0.3120687,0.3165847
51.8164,-98.6552,50.588,-97.935,D,2011,04,28,2011-04-28,325.3,84,39.7,289.6,0,-0.47842845,2.6110191,274.9951,274.76117,276.89508,272.21152,272.89752,2.0,0.0,0.3268667,0.32485813,0.3120687,0.3165847
51.8122,-98.6757,50.588,-97.935,D,2011,04,28,2011-04-28,313.8,71,20.1,290.1,0,-0.47842845,2.6110191,274.9951,274.76117,276.89508,272.21152,272.89752,2.0,0.0,0.3268667,0.32485813,0.3120687,0.3165847
52.7432,-112.7546,50.588,-97.935,D,2011,04,28,2011-04-28,307.9,30,9.7,285.9,0,-0.47842845,2.6110191,274.9951,274.76117,276.89508,272.21152,272.89752,2.0,0.0,0.3268667,0.32485813,0.3120687,0.3165847
54.7005,-124.1511,49.538,-97.966,D,2011,04,29,2011-04-29,327.6,74,30.0,278.9,0,-1.4683193,4.7247405,281.03156,280.1653,279.95065,272.4213,273.27634,4.0,0.0,0.35385624,0.3563646,0.35231113,0.35821444
54.695,-124.1654,49.538,-97.966,D,2011,04,29,2011-04-29,311.1,67,17.3,280.8,0,-1.4683193,4.7247405,281.03156,280.1653,279.95065,272.4213,273.27634,4.0,0.0,0.35385624,0.3563646,0.35231113,0.35821444
54.697,-124.1467,49.538,-97.966,D,2011,04,29,2011-04-29,309.2,52,15.6,277.4,0,-1.4683193,4.7247405,281.03156,280.1653,279.95065,272.4213,273.27634,4.0,0.0,0.35385624,0.3563646,0.35231113,0.35821444
58.7935,-122.6578,55.414,-115.758,D,2011,05,01,2011-05-01,311.5,69,12.1,286.9,0,2.599773,2.0778832,273.1631,273.42712,274.7925,272.18805,273.37296,3.0,0.0,0.39729127,0.3970822,0.384877,0.32463053
58.7957,-122.6758,55.414,-115.758,D,2011,05,01,2011-05-01,316.2,76,16.1,287.1,0,2.599773,2.0778832,273.1631,273.42712,274.7925,272.18805,273.37296,3.0,0.0,0.39729127,0.3970822,0.384877,0.32463053
52.703,-103.2534,48.299,-79.658,D,2011,05,02,2011-05-02,322.2,81,29.7,283.6,0,3.0172758,1.0404325,277.2093,277.7683,277.7253,271.8226,272.4837,1.0,0.0,0.2864893,0.2926098,0.29564613,0.2561214
52.7905,-108.246,48.299,-79.658,D,2011,05,02,2011-05-02,324.6,81,16.4,296.8,0,3.0172758,1.0404325,277.2093,277.7683,277.7253,271.8226,272.4837,1.0,0.0,0.2864893,0.2926098,0.29564613,0.2561214
52.0507,-106.1906,48.299,-79.658,D,2011,05,02,2011-05-02,315.0,70,12.2,295.0,0,3.0172758,1.0404325,277.2093,277.7683,277.7253,271.8226,272.4837,1.0,0.0,0.2864893,0.2926098,0.29564613,0.2561214
49.4417,-115.6808,48.299,-79.658,D,2011,05,02,2011-05-02,307.7,0,15.3,268.9,0,3.0172758,1.0404325,277.2093,277.7683,277.7253,271.8226,272.4837,1.0,0.0,0.2864893,0.2926098,0.29564613,0.2561214
50.7781,-104.7317,48.299,-79.658,D,2011,05,02,2011-05-02,307.1,59,11.5,277.6,0,3.0172758,1.0404325,277.2093,277.7683,277.7253,271.8226,272.4837,1.0,0.0,0.2864893,0.2926098,0.29564613,0.2561214
50.5046,-110.7433,48.299,-79.658,D,2011,05,02,2011-05-02,311.6,14,4.2,296.9,0,3.0172758,1.0404325,277.2093,277.7683,277.7253,271.8226,272.4837,1.0,0.0,0.2864893,0.2926098,0.29564613,0.2561214
50.5156,-110.7328,48.299,-79.658,D,2011,05,02,2011-05-02,314.9,62,7.2,299.2,0,3.0172758,1.0404325,277.2093,277.7683,277.7253,271.8226,272.4837,1.0,0.0,0.2864893,0.2926098,0.29564613,0.2561214
50.5135,-110.7467,48.299,-79.658,D,2011,05,02,2011-05-02,312.5,54,5.4,299.1,0,3.0172758,1.0404325,277.2093,277.7683,277.7253,271.8226,272.4837,1.0,0.0,0.2864893,0.2926098,0.29564613,0.2561214
52.5232,-105.6309,48.299,-79.658,D,2011,05,02,2011-05-02,375.7,75,186.4,293.9,0,3.0172758,1.0404325,277.2093,277.7683,277.7253,271.8226,272.4837,1.0,0.0,0.2864893,0.2926098,0.29564613,0.2561214
52.7494,-110.9472,51.982,-109.984,D,2011,05,03,2011-05-03,329.2,86,211.4,281.3,0,2.9458075,3.8225472,280.08215,279.74948,279.4979,273.09833,273.69165,2.0,0.0,0.29759356,0.28780642,0.2693148,0.20734408
52.7319,-110.8863,51.982,-109.984,D,2011,05,03,2011-05-03,327.2,85,190.7,282.9,0,2.9458075,3.8225472,280.08215,279.74948,279.4979,273.09833,273.69165,2.0,0.0,0.29759356,0.28780642,0.2693148,0.20734408
52.7461,-110.9557,51.982,-109.984,D,2011,05,03,2011-05-03,327.8,85,199.5,282.0,0,2.9458075,3.8225472,280.08215,279.74948,279.4979,273.09833,273.69165,2.0,0.0,0.29759356,0.28780642,0.2693148,0.20734408
52.7452,-110.8952,51.982,-109.984,D,2011,05,03,2011-05-03,308.7,68,63.8,279.6,0,2.9458075,3.8225472,280.08215,279.74948,279.4979,273.09833,273.69165,2.0,0.0,0.29759356,0.28780642,0.2693148,0.20734408
52.7283,-110.8948,51.982,-109.984,D,2011,05,03,2011-05-03,328.3,86,200.5,283.2,0,2.9458075,3.8225472,280.08215,279.74948,279.4979,273.09833,273.69165,2.0,0.0,0.29759356,0.28780642,0.2693148,0.20734408
55.6228,-122.2342,51.982,-109.984,D,2011,05,03,2011-05-03,302.0,37,7.8,280.5,0,2.9458075,3.8225472,280.08215,279.74948,279.4979,273.09833,273.69165,2.0,0.0,0.29759356,0.28780642,0.2693148,0.20734408
53.1167,-103.6063,52.297,-103.676,D,2011,05,05,2011-05-05,315.8,76,34.4,295.8,0,3.0094995,0.63143665,275.24377,275.6593,276.45752,272.8436,273.6195,2.0,0.0,0.35534278,0.32806283,0.3559089,0.36380756
53.115,-103.5677,52.297,-103.676,D,2011,05,05,2011-05-05,317.4,78,39.5,296.1,0,3.0094995,0.63143665,275.24377,275.6593,276.45752,272.8436,273.6195,2.0,0.0,0.35534278,0.32806283,0.3559089,0.36380756
53.1011,-103.5691,52.297,-103.676,D,2011,05,05,2011-05-05,314.3,51,27.5,296.5,0,3.0094995,0.63143665,275.24377,275.6593,276.45752,272.8436,273.6195,2.0,0.0,0.35534278,0.32806283,0.3559089,0.36380756
53.1112,-103.6129,52.297,-103.676,D,2011,05,05,2011-05-05,315.2,75,34.6,295.6,0,3.0094995,0.63143665,275.24377,275.6593,276.45752,272.8436,273.6195,2.0,0.0,0.35534278,0.32806283,0.3559089,0.36380756
53.1094,-103.5743,52.297,-103.676,D,2011,05,05,2011-05-05,326.5,84,77.9,296.0,0,3.0094995,0.63143665,275.24377,275.6593,276.45752,272.8436,273.6195,2.0,0.0,0.35534278,0.32806283,0.3559089,0.36380756
52.2081,-105.3879,52.297,-103.676,D,2011,05,05,2011-05-05,302.0,50,15.4,278.2,0,3.0094995,0.63143665,275.24377,275.6593,276.45752,272.8436,273.6195,2.0,0.0,0.35534278,0.32806283,0.3559089,0.36380756
52.2068,-105.3943,52.297,-103.676,D,2011,05,05,2011-05-05,311.6,72,36.3,283.2,0,3.0094995,0.63143665,275.24377,275.6593,276.45752,272.8436,273.6195,2.0,0.0,0.35534278,0.32806283,0.3559089,0.36380756
52.1982,-105.4276,52.297,-103.676,D,2011,05,05,2011-05-05,304.5,59,18.3,284.7,0,3.0094995,0.63143665,275.24377,275.6593,276.45752,272.8436,273.6195,2.0,0.0,0.35534278,0.32806283,0.3559089,0.36380756
53.5075,-109.4233,53.555,-106.908,D,2011,05,09,2011-05-09,314.0,67,7.0,299.9,0,-0.779685,-0.89343834,272.54752,274.69394,275.929,272.90347,273.42587,3.0,0.0,0.338666,0.34138054,0.34037805,0.31589037
54.1209,-111.9491,50.527,-96.741,D,2011,05,10,2011-05-10,308.7,64,39.9,293.1,0,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
54.1261,-111.9432,50.527,-96.741,D,2011,05,10,2011-05-10,309.8,68,48.5,293.2,0,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
53.9667,-111.5404,50.527,-96.741,D,2011,05,10,2011-05-10,316.7,77,72.3,293.2,0,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
53.9601,-111.5486,50.527,-96.741,D,2011,05,10,2011-05-10,325.2,83,129.6,293.9,0,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
52.7806,-107.5293,50.527,-96.741,D,2011,05,10,2011-05-10,312.3,65,19.3,299.7,0,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
52.8594,-107.5817,50.527,-96.741,D,2011,05,10,2011-05-10,309.5,59,13.5,296.6,0,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
52.4255,-106.8525,50.527,-96.741,D,2011,05,10,2011-05-10,326.1,81,114.0,293.8,0,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
52.9792,-105.6575,50.527,-96.741,D,2011,05,10,2011-05-10,310.0,64,51.2,288.7,0,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
52.4134,-106.8103,50.527,-96.741,D,2011,05,10,2011-05-10,319.6,75,78.0,294.1,0,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
54.3869,-110.3963,50.527,-96.741,D,2011,05,10,2011-05-10,315.3,47,27.4,286.8,0,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
52.9898,-105.6866,50.527,-96.741,D,2011,05,10,2011-05-10,338.7,90,68.8,294.5,1,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
52.9853,-105.7077,50.527,-96.741,D,2011,05,10,2011-05-10,313.5,65,15.7,293.3,0,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
52.3849,-106.6908,50.527,-96.741,D,2011,05,10,2011-05-10,325.9,82,48.2,292.6,0,-2.9633586,-1.9933691,278.18237,273.39844,274.53613,273.16476,273.18268,0.0,0.0001501849,0.08843422,0.08982006,0.08728394,0.08275819
