fire_latitude,fire_longitude,climate_latitude,climate_longitude,daynight,year,month,day,date,brightness,confidence,frp,bright_t31,fire_occurrence,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
54.4253,-118.674,53.332,-115.05,D,2021,01,07,2021-01-07,318.1,59,55.8,266.3,0,1.9132986,1.7457304,267.35077,267.52667,270.9242,272.86688,275.36246,2.0,0.0,0.32999626,0.32055327,0.31219247,0.36631656
54.5738,-119.386,53.839,-117.757,D,2021,01,08,2021-01-08,303.0,23,11.6,265.8,0,0.7783145,2.09273,259.97498,262.98016,268.98135,272.21426,274.2374,2.0,0.0,0.33271688,0.3221865,0.32501143,0.37188762
54.5852,-119.4004,53.839,-117.757,D,2021,01,08,2021-01-08,343.8,93,66.7,270.0,1,0.7783145,2.09273,259.97498,262.98016,268.98135,272.21426,274.2374,2.0,0.0,0.33271688,0.3221865,0.32501143,0.37188762
54.5844,-119.4127,53.839,-117.757,D,2021,01,08,2021-01-08,364.0,100,102.1,275.0,1,0.7783145,2.09273,259.97498,262.98016,268.98135,272.21426,274.2374,2.0,0.0,0.33271688,0.3221865,0.32501143,0.37188762
54.5822,-119.4278,53.839,-117.757,D,2021,01,08,2021-01-08,347.6,95,61.6,273.3,1,0.7783145,2.09273,259.97498,262.98016,268.98135,272.21426,274.2374,2.0,0.0,0.33271688,0.3221865,0.32501143,0.37188762
54.6686,-119.5352,53.839,-117.757,D,2021,01,08,2021-01-08,301.4,35,10.5,266.2,0,0.7783145,2.09273,259.97498,262.98016,268.98135,272.21426,274.2374,2.0,0.0,0.33271688,0.3221865,0.32501143,0.37188762
54.006,-118.3091,53.839,-117.757,D,2021,01,08,2021-01-08,331.6,0,37.6,266.0,0,0.7783145,2.09273,259.97498,262.98016,268.98135,272.21426,274.2374,2.0,0.0,0.33271688,0.3221865,0.32501143,0.37188762
54.1982,-118.6589,53.839,-117.757,D,2021,01,08,2021-01-08,314.3,75,18.9,269.5,0,0.7783145,2.09273,259.97498,262.98016,268.98135,272.21426,274.2374,2.0,0.0,0.33271688,0.3221865,0.32501143,0.37188762
54.5779,-119.3939,53.839,-117.757,D,2021,01,08,2021-01-08,313.2,73,16.8,270.7,0,0.7783145,2.09273,259.97498,262.98016,268.98135,272.21426,274.2374,2.0,0.0,0.33271688,0.3221865,0.32501143,0.37188762
54.5757,-119.4089,53.839,-117.757,D,2021,01,08,2021-01-08,347.1,95,61.6,273.9,1,0.7783145,2.09273,259.97498,262.98016,268.98135,272.21426,274.2374,2.0,0.0,0.33271688,0.3221865,0.32501143,0.37188762
55.7113,-114.3307,54.995,-113.234,D,2021,01,09,2021-01-09,316.6,77,56.2,269.2,0,2.309349,0.83759755,257.96722,262.04785,267.7696,272.10562,274.4589,3.0,0.0,0.3528162,0.34471026,0.3443261,0.35893095
55.688,-119.5751,54.995,-113.234,D,2021,01,09,2021-01-09,320.9,81,35.6,268.2,0,2.309349,0.83759755,257.96722,262.04785,267.7696,272.10562,274.4589,3.0,0.0,0.3528162,0.34471026,0.3443261,0.35893095
55.6977,-119.5691,54.995,-113.234,D,2021,01,09,2021-01-09,313.0,73,24.5,268.0,0,2.309349,0.83759755,257.96722,262.04785,267.7696,272.10562,274.4589,3.0,0.0,0.3528162,0.34471026,0.3443261,0.35893095
56.1274,-116.9274,54.995,-113.234,D,2021,01,09,2021-01-09,327.0,0,63.1,266.5,0,2.309349,0.83759755,257.96722,262.04785,267.7696,272.10562,274.4589,3.0,0.0,0.3528162,0.34471026,0.3443261,0.35893095
55.711,-114.336,54.995,-113.234,D,2021,01,09,2021-01-09,324.5,83,83.0,269.5,0,2.309349,0.83759755,257.96722,262.04785,267.7696,272.10562,274.4589,3.0,0.0,0.3528162,0.34471026,0.3443261,0.35893095
55.7186,-114.3664,54.995,-113.234,D,2021,01,09,2021-01-09,330.2,87,102.5,270.2,0,2.309349,0.83759755,257.96722,262.04785,267.7696,272.10562,274.4589,3.0,0.0,0.3528162,0.34471026,0.3443261,0.35893095
55.7191,-114.3609,54.995,-113.234,D,2021,01,09,2021-01-09,340.4,87,143.0,270.5,0,2.309349,0.83759755,257.96722,262.04785,267.7696,272.10562,274.4589,3.0,0.0,0.3528162,0.34471026,0.3443261,0.35893095
55.7201,-114.3511,54.995,-113.234,D,2021,01,09,2021-01-09,341.9,87,101.7,270.1,0,2.309349,0.83759755,257.96722,262.04785,267.7696,272.10562,274.4589,3.0,0.0,0.3528162,0.34471026,0.3443261,0.35893095
55.7149,-114.3745,54.995,-113.234,D,2021,01,09,2021-01-09,319.7,75,45.0,270.0,0,2.309349,0.83759755,257.96722,262.04785,267.7696,272.10562,274.4589,3.0,0.0,0.3528162,0.34471026,0.3443261,0.35893095
55.6824,-119.5831,54.995,-113.234,D,2021,01,09,2021-01-09,302.3,49,40.3,268.3,0,2.309349,0.83759755,257.96722,262.04785,267.7696,272.10562,274.4589,3.0,0.0,0.3528162,0.34471026,0.3443261,0.35893095
54.8476,-117.468,53.902,-112.368,D,2021,01,12,2021-01-12,318.5,62,24.2,270.2,0,2.9358752,1.1072373,268.13904,268.73477,270.13425,272.68292,275.01675,3.0,0.0,0.30027607,0.29028934,0.28246588,0.2865933
54.8538,-117.4593,53.902,-112.368,D,2021,01,12,2021-01-12,335.4,66,51.1,272.1,0,2.9358752,1.1072373,268.13904,268.73477,270.13425,272.68292,275.01675,3.0,0.0,0.30027607,0.29028934,0.28246588,0.2865933
55.5662,-121.7124,55.631,-120.456,D,2021,01,15,2021-01-15,307.3,27,15.2,271.7,0,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.576,-121.7093,55.631,-120.456,D,2021,01,15,2021-01-15,317.8,78,27.0,271.1,0,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.6381,-120.4278,55.631,-120.456,D,2021,01,15,2021-01-15,353.9,97,90.6,275.4,1,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.5797,-121.6485,55.631,-120.456,D,2021,01,15,2021-01-15,320.9,81,31.1,268.4,0,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.6402,-120.4458,55.631,-120.456,D,2021,01,15,2021-01-15,367.5,100,135.5,277.6,1,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.6475,-120.4244,55.631,-120.456,D,2021,01,15,2021-01-15,325.1,84,33.3,274.9,0,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.6496,-120.4425,55.631,-120.456,D,2021,01,15,2021-01-15,307.4,65,14.9,274.2,0,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.6322,-120.4474,55.631,-120.456,D,2021,01,15,2021-01-15,336.3,90,42.5,275.5,1,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.6432,-120.4356,55.631,-120.456,D,2021,01,15,2021-01-15,340.7,92,49.5,275.4,1,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.641,-120.4512,55.631,-120.456,D,2021,01,15,2021-01-15,307.2,65,11.8,274.2,0,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.5745,-121.6972,55.631,-120.456,D,2021,01,15,2021-01-15,310.5,49,13.6,272.6,0,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.5722,-121.7126,55.631,-120.456,D,2021,01,15,2021-01-15,339.4,86,47.5,273.8,0,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.9569,-122.5158,55.631,-120.456,D,2021,01,15,2021-01-15,346.9,95,60.3,271.7,1,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.9545,-122.5313,55.631,-120.456,D,2021,01,15,2021-01-15,363.3,100,100.2,273.6,1,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
56.5499,-122.2546,55.631,-120.456,D,2021,01,15,2021-01-15,328.6,86,31.9,274.2,0,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
56.5586,-122.2589,55.631,-120.456,D,2021,01,15,2021-01-15,358.5,99,87.5,276.3,1,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.9458,-122.5269,55.631,-120.456,D,2021,01,15,2021-01-15,307.3,49,12.5,269.2,0,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
55.9482,-122.5114,55.631,-120.456,D,2021,01,15,2021-01-15,306.6,48,12.3,269.1,0,4.5193214,4.339719,273.27142,270.64975,271.91534,272.95667,274.87698,2.9999847,2.3768986e-05,0.305723,0.30197442,0.29755753,0.3024782
58.5683,-119.1389,54.605,-116.907,D,2021,01,16,2021-01-16,316.6,77,28.3,272.4,0,5.410561,-0.09550704,274.68002,273.96674,271.163,272.66968,274.84872,2.0,0.0,0.40093195,0.39312375,0.39048922,0.40350258
58.5726,-119.1599,54.605,-116.907,D,2021,01,16,2021-01-16,316.2,76,27.8,271.8,0,5.410561,-0.09550704,274.68002,273.96674,271.163,272.66968,274.84872,2.0,0.0,0.40093195,0.39312375,0.39048922,0.40350258
55.519,-118.2198,54.605,-116.907,D,2021,01,16,2021-01-16,308.2,50,37.0,272.8,0,5.410561,-0.09550704,274.68002,273.96674,271.163,272.66968,274.84872,2.0,0.0,0.40093195,0.39312375,0.39048922,0.40350258
58.5632,-119.1499,54.605,-116.907,D,2021,01,16,2021-01-16,306.6,64,25.9,272.2,0,5.410561,-0.09550704,274.68002,273.96674,271.163,272.66968,274.84872,2.0,0.0,0.40093195,0.39312375,0.39048922,0.40350258
58.5738,-119.1588,54.605,-116.907,D,2021,01,16,2021-01-16,300.7,29,17.6,272.0,0,5.410561,-0.09550704,274.68002,273.96674,271.163,272.66968,274.84872,2.0,0.0,0.40093195,0.39312375,0.39048922,0.40350258
55.9071,-122.5825,55.78,-118.462,D,2021,01,18,2021-01-18,316.6,72,21.2,266.6,0,5.8192854,-0.923926,274.13214,272.83646,271.51556,272.9244,275.30823,4.0,0.0,0.4316148,0.40555668,0.36397737,0.39557663
55.9046,-122.567,55.78,-118.462,D,2021,01,18,2021-01-18,307.3,61,14.0,267.5,0,5.8192854,-0.923926,274.13214,272.83646,271.51556,272.9244,275.30823,4.0,0.0,0.4316148,0.40555668,0.36397737,0.39557663
57.1138,-121.6747,55.132,-118.161,N,2021,01,20,2021-01-20,312.4,85,18.6,266.1,0,4.961604,-1.2158546,272.892,272.4647,271.8983,272.8357,275.00397,4.0,2.7677934e-06,0.42552334,0.41238385,0.3910231,0.40720457
54.0487,-118.5957,53.617,-117.315,D,2021,01,22,2021-01-22,363.3,93,0.0,268.4,1,1.9112139,0.8485643,259.93887,262.6411,269.04056,272.3334,274.6541,2.0000305,5.857811e-06,0.39910597,0.39167887,0.39709526,0.4456071
54.7773,-119.0093,53.966,-105.103,D,2021,02,22,2021-02-22,318.3,0,70.5,268.8,0,5.0821047,-2.1173801,275.94803,272.4428,270.6738,271.8524,273.66293,1.0,2.269058e-06,0.2188851,0.20701796,0.20771587,0.23059055
57.0187,-122.2159,54.115,-106.247,D,2021,03,09,2021-03-09,304.7,60,12.7,267.4,0,-2.1948936,0.6683201,260.12186,268.15237,271.1218,272.40112,273.84497,3.0,0.0,0.37245774,0.35049814,0.3314128,0.3560344
54.2292,-123.7789,54.115,-106.247,D,2021,03,09,2021-03-09,304.4,51,11.6,271.9,0,-2.1948936,0.6683201,260.12186,268.15237,271.1218,272.40112,273.84497,3.0,0.0,0.37245774,0.35049814,0.3314128,0.3560344
54.2122,-123.8025,54.115,-106.247,D,2021,03,09,2021-03-09,315.8,0,18.5,274.8,0,-2.1948936,0.6683201,260.12186,268.15237,271.1218,272.40112,273.84497,3.0,0.0,0.37245774,0.35049814,0.3314128,0.3560344
51.1343,-115.6008,42.358,-82.845,D,2021,03,12,2021-03-12,308.6,67,31.0,274.0,0,2.4532433,0.060828805,275.97327,275.76828,278.69812,276.17462,277.00342,4.0,0.0,0.2734216,0.27696452,0.2749634,0.27538532
51.1293,-115.6041,42.358,-82.845,D,2021,03,12,2021-03-12,300.9,43,21.5,274.0,0,2.4532433,0.060828805,275.97327,275.76828,278.69812,276.17462,277.00342,4.0,0.0,0.2734216,0.27696452,0.2749634,0.27538532
53.221,-105.841,42.358,-82.845,D,2021,03,12,2021-03-12,339.8,68,50.9,270.7,0,2.4532433,0.060828805,275.97327,275.76828,278.69812,276.17462,277.00342,4.0,0.0,0.2734216,0.27696452,0.2749634,0.27538532
54.8836,-106.6421,42.358,-82.845,D,2021,03,12,2021-03-12,305.4,40,11.9,273.2,0,2.4532433,0.060828805,275.97327,275.76828,278.69812,276.17462,277.00342,4.0,0.0,0.2734216,0.27696452,0.2749634,0.27538532
56.3331,-110.689,54.313,-106.813,D,2021,03,16,2021-03-16,300.0,17,29.3,274.0,0,0.6150818,2.7596173,262.0289,268.7519,271.5196,272.35788,273.792,3.0,0.0,0.39775068,0.38818842,0.33899269,0.35464072
54.8174,-106.7274,54.313,-106.813,D,2021,03,16,2021-03-16,314.3,70,35.7,271.6,0,0.6150818,2.7596173,262.0289,268.7519,271.5196,272.35788,273.792,3.0,0.0,0.39775068,0.38818842,0.33899269,0.35464072
54.8195,-106.7327,54.313,-106.813,D,2021,03,16,2021-03-16,313.6,70,36.2,271.8,0,0.6150818,2.7596173,262.0289,268.7519,271.5196,272.35788,273.792,3.0,0.0,0.39775068,0.38818842,0.33899269,0.35464072
54.4041,-107.6948,54.313,-106.813,D,2021,03,16,2021-03-16,305.3,58,26.9,273.5,0,0.6150818,2.7596173,262.0289,268.7519,271.5196,272.35788,273.792,3.0,0.0,0.39775068,0.38818842,0.33899269,0.35464072
54.399,-107.7067,54.313,-106.813,D,2021,03,16,2021-03-16,304.3,59,58.8,274.9,0,0.6150818,2.7596173,262.0289,268.7519,271.5196,272.35788,273.792,3.0,0.0,0.39775068,0.38818842,0.33899269,0.35464072
54.8055,-106.7645,54.313,-106.813,D,2021,03,16,2021-03-16,302.5,46,58.2,274.1,0,0.6150818,2.7596173,262.0289,268.7519,271.5196,272.35788,273.792,3.0,0.0,0.39775068,0.38818842,0.33899269,0.35464072
54.3917,-107.7132,54.313,-106.813,D,2021,03,16,2021-03-16,306.3,42,14.4,275.2,0,0.6150818,2.7596173,262.0289,268.7519,271.5196,272.35788,273.792,3.0,0.0,0.39775068,0.38818842,0.33899269,0.35464072
54.4049,-107.7001,54.313,-106.813,D,2021,03,16,2021-03-16,316.7,77,26.5,275.5,0,0.6150818,2.7596173,262.0289,268.7519,271.5196,272.35788,273.792,3.0,0.0,0.39775068,0.38818842,0.33899269,0.35464072
54.4013,-107.7187,54.313,-106.813,D,2021,03,16,2021-03-16,310.8,71,20.0,275.4,0,0.6150818,2.7596173,262.0289,268.7519,271.5196,272.35788,273.792,3.0,0.0,0.39775068,0.38818842,0.33899269,0.35464072
54.7912,-106.7798,54.313,-106.813,D,2021,03,16,2021-03-16,317.6,0,25.3,274.1,0,0.6150818,2.7596173,262.0289,268.7519,271.5196,272.35788,273.792,3.0,0.0,0.39775068,0.38818842,0.33899269,0.35464072
54.0484,-105.4693,50.562,-98.233,D,2021,03,17,2021-03-17,318.8,79,24.4,277.2,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
54.0392,-105.4742,50.562,-98.233,D,2021,03,17,2021-03-17,320.6,80,26.7,277.0,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
52.4751,-112.6741,50.562,-98.233,D,2021,03,17,2021-03-17,301.3,46,6.6,282.7,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
52.7801,-124.2994,50.562,-98.233,D,2021,03,17,2021-03-17,316.6,66,55.9,274.7,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
52.7802,-124.2941,50.562,-98.233,D,2021,03,17,2021-03-17,324.3,60,72.8,275.0,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
53.2493,-111.2581,50.562,-98.233,D,2021,03,17,2021-03-17,303.3,56,6.8,282.5,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
54.0373,-105.4719,50.562,-98.233,D,2021,03,17,2021-03-17,317.3,77,37.7,273.1,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
53.8298,-107.9836,50.562,-98.233,D,2021,03,17,2021-03-17,306.5,40,13.3,277.3,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
53.8377,-108.0049,50.562,-98.233,D,2021,03,17,2021-03-17,304.7,59,12.1,277.2,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
54.3965,-107.6146,50.562,-98.233,D,2021,03,17,2021-03-17,328.4,66,40.8,277.8,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
54.4065,-107.6176,50.562,-98.233,D,2021,03,17,2021-03-17,342.4,65,67.9,278.0,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
54.4038,-107.6219,50.562,-98.233,D,2021,03,17,2021-03-17,319.3,33,26.1,277.4,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
54.4138,-107.6249,50.562,-98.233,D,2021,03,17,2021-03-17,323.5,69,33.5,277.9,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
52.7825,-124.2886,50.562,-98.233,D,2021,03,17,2021-03-17,321.2,65,77.7,274.9,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
52.7948,-124.298,50.562,-98.233,D,2021,03,17,2021-03-17,321.7,64,79.5,275.3,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
52.7792,-124.3066,50.562,-98.233,D,2021,03,17,2021-03-17,318.7,70,87.4,271.3,0,2.0788841,-0.5312028,271.99542,271.62387,272.79587,272.55988,273.0972,0.0,2.9064959e-06,0.07873654,0.07424231,0.07165663,0.07159394
54.0577,-105.5545,53.499,-103.422,N,2021,03,18,2021-03-18,305.6,61,29.2,269.0,0,1.1698086,2.8987684,280.0711,272.31815,271.5066,271.984,273.67212,3.0,0.0,0.42846003,0.4052049,0.33749673,0.32009375
54.069,-105.5622,53.499,-103.422,N,2021,03,18,2021-03-18,300.3,19,21.7,268.9,0,1.1698086,2.8987684,280.0711,272.31815,271.5066,271.984,273.67212,3.0,0.0,0.42846003,0.4052049,0.33749673,0.32009375
54.0682,-105.536,53.499,-103.422,N,2021,03,18,2021-03-18,310.0,79,36.3,269.1,0,1.1698086,2.8987684,280.0711,272.31815,271.5066,271.984,273.67212,3.0,0.0,0.42846003,0.4052049,0.33749673,0.32009375
54.0619,-105.5627,53.499,-103.422,N,2021,03,18,2021-03-18,309.7,75,35.6,269.1,0,1.1698086,2.8987684,280.0711,272.31815,271.5066,271.984,273.67212,3.0,0.0,0.42846003,0.4052049,0.33749673,0.32009375
53.7975,-107.9513,53.134,-105.147,D,2021,03,18,2021-03-18,307.1,51,37.7,278.9,0,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
53.7836,-107.9528,53.134,-105.147,D,2021,03,18,2021-03-18,321.9,77,87.5,279.0,0,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
53.7918,-107.9579,53.134,-105.147,D,2021,03,18,2021-03-18,319.2,75,77.4,279.6,0,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
53.778,-107.9593,53.134,-105.147,D,2021,03,18,2021-03-18,307.4,62,39.3,278.6,0,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
54.0685,-105.5389,53.134,-105.147,D,2021,03,18,2021-03-18,319.9,80,113.4,273.5,0,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
53.7831,-107.9749,53.134,-105.147,D,2021,03,18,2021-03-18,308.2,38,38.4,280.6,0,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
53.7737,-107.9401,53.134,-105.147,D,2021,03,18,2021-03-18,311.7,52,48.1,279.5,0,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
53.7899,-107.9766,53.134,-105.147,D,2021,03,18,2021-03-18,305.3,61,36.2,281.1,0,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
53.7807,-107.9417,53.134,-105.147,D,2021,03,18,2021-03-18,328.1,85,114.1,280.1,0,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
53.5786,-115.401,53.134,-105.147,D,2021,03,18,2021-03-18,302.0,50,8.3,285.5,0,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
54.0716,-105.5377,53.134,-105.147,D,2021,03,18,2021-03-18,335.7,90,64.9,271.5,1,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
54.0675,-105.5579,53.134,-105.147,D,2021,03,18,2021-03-18,315.9,73,28.2,272.6,0,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
54.0816,-105.5436,53.134,-105.147,D,2021,03,18,2021-03-18,303.8,17,13.8,271.4,0,1.1229913,4.378468,268.71634,269.804,270.86673,271.5293,273.63345,1.9999847,0.0,0.38503474,0.34363168,0.21835901,0.23924243
