fire_latitude,fire_longitude,climate_latitude,climate_longitude,daynight,year,month,day,date,brightness,confidence,frp,bright_t31,fire_occurrence,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
52.7798,-116.1471,52.618,-114.204,D,2012,01,04,2012-01-04,304.2,48,11.0,271.9,0,1.8899579,2.403782,275.45917,274.01257,271.47385,272.90002,275.02957,2.0,1.5175456e-06,0.3117854,0.3060218,0.2942661,0.3660927
52.7948,-116.1192,52.618,-114.204,D,2012,01,04,2012-01-04,328.3,86,35.8,272.2,0,1.8899579,2.403782,275.45917,274.01257,271.47385,272.90002,275.02957,2.0,1.5175456e-06,0.3117854,0.3060218,0.2942661,0.3660927
52.7919,-116.1354,52.618,-114.204,D,2012,01,04,2012-01-04,351.7,97,83.8,273.9,1,1.8899579,2.403782,275.45917,274.01257,271.47385,272.90002,275.02957,2.0,1.5175456e-06,0.3117854,0.3060218,0.2942661,0.3660927
52.789,-116.1516,52.618,-114.204,D,2012,01,04,2012-01-04,311.2,71,16.8,271.4,0,1.8899579,2.403782,275.45917,274.01257,271.47385,272.90002,275.02957,2.0,1.5175456e-06,0.3117854,0.3060218,0.2942661,0.3660927
52.7773,-116.2164,52.618,-114.204,D,2012,01,04,2012-01-04,301.2,46,10.2,269.0,0,1.8899579,2.403782,275.45917,274.01257,271.47385,272.90002,275.02957,2.0,1.5175456e-06,0.3117854,0.3060218,0.2942661,0.3660927
53.569,-115.3548,52.618,-114.204,D,2012,01,04,2012-01-04,300.6,39,9.5,273.9,0,1.8899579,2.403782,275.45917,274.01257,271.47385,272.90002,275.02957,2.0,1.5175456e-06,0.3117854,0.3060218,0.2942661,0.3660927
52.9692,-123.6633,52.618,-114.204,D,2012,01,04,2012-01-04,303.2,55,32.6,272.5,0,1.8899579,2.403782,275.45917,274.01257,271.47385,272.90002,275.02957,2.0,1.5175456e-06,0.3117854,0.3060218,0.2942661,0.3660927
54.0667,-117.0852,54.054,-117.203,D,2012,01,06,2012-01-06,312.2,63,29.7,265.3,0,2.5565991,1.5947142,267.0219,272.95807,272.5432,273.40555,275.18268,2.0,0.0,0.3591078,0.33062932,0.2916487,0.3604944
54.1296,-118.5956,54.054,-117.203,D,2012,01,06,2012-01-06,322.8,76,181.6,269.7,0,2.5565991,1.5947142,267.0219,272.95807,272.5432,273.40555,275.18268,2.0,0.0,0.3591078,0.33062932,0.2916487,0.3604944
54.1462,-118.5961,54.054,-117.203,D,2012,01,06,2012-01-06,312.1,53,110.7,269.0,0,2.5565991,1.5947142,267.0219,272.95807,272.5432,273.40555,275.18268,2.0,0.0,0.3591078,0.33062932,0.2916487,0.3604944
54.134,-118.6003,54.054,-117.203,D,2012,01,06,2012-01-06,334.4,86,288.1,270.1,0,2.5565991,1.5947142,267.0219,272.95807,272.5432,273.40555,275.18268,2.0,0.0,0.3591078,0.33062932,0.2916487,0.3604944
56.7101,-118.2607,52.759,-116.985,D,2012,01,09,2012-01-09,324.4,0,35.8,272.6,0,2.0632505,2.824822,271.78836,272.9944,272.89868,273.07553,274.0071,1.0,1.7847147e-05,0.22084153,0.22110924,0.21643488,0.2759475
56.6884,-118.2476,52.759,-116.985,D,2012,01,09,2012-01-09,300.3,15,9.4,273.2,0,2.0632505,2.824822,271.78836,272.9944,272.89868,273.07553,274.0071,1.0,1.7847147e-05,0.22084153,0.22110924,0.21643488,0.2759475
54.0931,-118.1045,52.759,-116.985,D,2012,01,09,2012-01-09,305.7,62,11.8,274.4,0,2.0632505,2.824822,271.78836,272.9944,272.89868,273.07553,274.0071,1.0,1.7847147e-05,0.22084153,0.22110924,0.21643488,0.2759475
56.7115,-118.2604,52.759,-116.985,D,2012,01,09,2012-01-09,303.9,0,9.6,269.2,0,2.0632505,2.824822,271.78836,272.9944,272.89868,273.07553,274.0071,1.0,1.7847147e-05,0.22084153,0.22110924,0.21643488,0.2759475
56.7092,-118.2765,52.759,-116.985,D,2012,01,09,2012-01-09,352.8,73,72.6,273.1,0,2.0632505,2.824822,271.78836,272.9944,272.89868,273.07553,274.0071,1.0,1.7847147e-05,0.22084153,0.22110924,0.21643488,0.2759475
56.707,-118.2924,52.759,-116.985,D,2012,01,09,2012-01-09,330.7,64,32.5,272.5,0,2.0632505,2.824822,271.78836,272.9944,272.89868,273.07553,274.0071,1.0,1.7847147e-05,0.22084153,0.22110924,0.21643488,0.2759475
57.0319,-121.9196,52.453,-121.634,N,2012,01,13,2012-01-13,313.6,87,55.7,267.9,0,-1.4037571,0.038570583,265.59982,271.90063,272.89993,273.75836,275.36008,2.0,3.7065095e-06,0.35528946,0.36057347,0.35288572,0.36268482
57.0313,-121.9261,52.453,-121.634,N,2012,01,13,2012-01-13,316.1,92,62.0,267.8,1,-1.4037571,0.038570583,265.59982,271.90063,272.89993,273.75836,275.36008,2.0,3.7065095e-06,0.35528946,0.36057347,0.35288572,0.36268482
55.7203,-121.9559,52.453,-121.634,N,2012,01,13,2012-01-13,303.7,27,36.8,266.5,0,-1.4037571,0.038570583,265.59982,271.90063,272.89993,273.75836,275.36008,2.0,3.7065095e-06,0.35528946,0.36057347,0.35288572,0.36268482
55.7184,-121.9927,52.453,-121.634,N,2012,01,13,2012-01-13,308.5,50,47.0,266.9,0,-1.4037571,0.038570583,265.59982,271.90063,272.89993,273.75836,275.36008,2.0,3.7065095e-06,0.35528946,0.36057347,0.35288572,0.36268482
55.7155,-121.9634,52.453,-121.634,N,2012,01,13,2012-01-13,301.7,44,35.9,266.3,0,-1.4037571,0.038570583,265.59982,271.90063,272.89993,273.75836,275.36008,2.0,3.7065095e-06,0.35528946,0.36057347,0.35288572,0.36268482
55.6628,-120.2586,55.323,-118.128,D,2012,01,13,2012-01-13,310.9,71,62.6,269.4,0,7.107427,0.36183813,273.05746,272.74863,271.86118,273.23972,275.7343,4.0,7.94229e-07,0.41177145,0.40622267,0.37387,0.3499664
55.6769,-120.2587,55.323,-118.128,D,2012,01,13,2012-01-13,301.5,45,37.6,269.2,0,7.107427,0.36183813,273.05746,272.74863,271.86118,273.23972,275.7343,4.0,7.94229e-07,0.41177145,0.40622267,0.37387,0.3499664
56.5115,-120.7173,55.323,-118.128,D,2012,01,13,2012-01-13,328.1,81,84.1,270.4,0,7.107427,0.36183813,273.05746,272.74863,271.86118,273.23972,275.7343,4.0,7.94229e-07,0.41177145,0.40622267,0.37387,0.3499664
55.6695,-120.2478,55.323,-118.128,D,2012,01,13,2012-01-13,308.0,66,43.7,269.8,0,7.107427,0.36183813,273.05746,272.74863,271.86118,273.23972,275.7343,4.0,7.94229e-07,0.41177145,0.40622267,0.37387,0.3499664
55.6678,-120.242,55.323,-118.128,D,2012,01,13,2012-01-13,302.5,53,33.0,269.8,0,7.107427,0.36183813,273.05746,272.74863,271.86118,273.23972,275.7343,4.0,7.94229e-07,0.41177145,0.40622267,0.37387,0.3499664
56.5045,-120.6889,55.323,-118.128,D,2012,01,13,2012-01-13,332.0,88,97.9,270.3,0,7.107427,0.36183813,273.05746,272.74863,271.86118,273.23972,275.7343,4.0,7.94229e-07,0.41177145,0.40622267,0.37387,0.3499664
55.6619,-120.2663,55.323,-118.128,D,2012,01,13,2012-01-13,310.6,70,29.7,269.9,0,7.107427,0.36183813,273.05746,272.74863,271.86118,273.23972,275.7343,4.0,7.94229e-07,0.41177145,0.40622267,0.37387,0.3499664
55.668,-120.252,55.323,-118.128,D,2012,01,13,2012-01-13,308.2,67,24.3,269.4,0,7.107427,0.36183813,273.05746,272.74863,271.86118,273.23972,275.7343,4.0,7.94229e-07,0.41177145,0.40622267,0.37387,0.3499664
56.5016,-120.7101,55.323,-118.128,D,2012,01,13,2012-01-13,336.2,90,75.4,271.3,1,7.107427,0.36183813,273.05746,272.74863,271.86118,273.23972,275.7343,4.0,7.94229e-07,0.41177145,0.40622267,0.37387,0.3499664
56.7339,-121.5701,54.781,-117.062,D,2012,01,23,2012-01-23,367.4,97,0.0,265.7,1,0.18703432,4.0569925,267.05322,268.383,269.0368,272.8922,275.1778,4.0,0.0,0.43512583,0.423137,0.40963048,0.42296106
55.6235,-121.285,53.962,-117.533,D,2012,01,25,2012-01-25,303.8,32,11.2,269.0,0,3.5705595,3.3014174,270.9403,272.65158,271.57468,273.1081,274.2681,2.0,7.403196e-08,0.32874528,0.327825,0.3090393,0.3614265
55.6296,-121.3061,53.962,-117.533,D,2012,01,25,2012-01-25,300.2,30,9.9,268.7,0,3.5705595,3.3014174,270.9403,272.65158,271.57468,273.1081,274.2681,2.0,7.403196e-08,0.32874528,0.327825,0.3090393,0.3614265
55.8106,-120.7648,52.838,-119.919,D,2012,01,27,2012-01-27,320.1,63,32.9,266.6,0,0.65964067,1.8435844,260.1688,272.7924,272.596,273.34567,274.09116,1.0,0.0001123303,0.19168867,0.19088528,0.17665543,0.25987718
54.9522,-118.6678,54.88,-116.487,D,2012,01,31,2012-01-31,328.4,81,86.8,273.8,0,1.1510127,3.1250591,267.797,271.20114,271.27682,272.39255,274.23315,2.0,-1.4210855e-14,0.36734575,0.3478514,0.32678556,0.36132655
54.9502,-118.6761,54.88,-116.487,D,2012,01,31,2012-01-31,322.8,77,69.3,273.1,0,1.1510127,3.1250591,267.797,271.20114,271.27682,272.39255,274.23315,2.0,-1.4210855e-14,0.36734575,0.3478514,0.32678556,0.36132655
54.9498,-118.6924,54.88,-116.487,D,2012,01,31,2012-01-31,318.8,79,53.3,273.6,0,1.1510127,3.1250591,267.797,271.20114,271.27682,272.39255,274.23315,2.0,-1.4210855e-14,0.36734575,0.3478514,0.32678556,0.36132655
54.9491,-118.6698,54.88,-116.487,D,2012,01,31,2012-01-31,311.4,71,83.3,276.2,0,1.1510127,3.1250591,267.797,271.20114,271.27682,272.39255,274.23315,2.0,-1.4210855e-14,0.36734575,0.3478514,0.32678556,0.36132655
54.9479,-118.7215,54.88,-116.487,D,2012,01,31,2012-01-31,308.8,68,72.6,276.1,0,1.1510127,3.1250591,267.797,271.20114,271.27682,272.39255,274.23315,2.0,-1.4210855e-14,0.36734575,0.3478514,0.32678556,0.36132655
57.1422,-122.3698,54.88,-116.487,D,2012,01,31,2012-01-31,306.6,64,40.8,271.7,0,1.1510127,3.1250591,267.797,271.20114,271.27682,272.39255,274.23315,2.0,-1.4210855e-14,0.36734575,0.3478514,0.32678556,0.36132655
57.1362,-122.3245,54.88,-116.487,D,2012,01,31,2012-01-31,317.9,39,64.4,270.9,0,1.1510127,3.1250591,267.797,271.20114,271.27682,272.39255,274.23315,2.0,-1.4210855e-14,0.36734575,0.3478514,0.32678556,0.36132655
57.144,-122.3301,54.88,-116.487,D,2012,01,31,2012-01-31,310.9,61,50.9,269.3,0,1.1510127,3.1250591,267.797,271.20114,271.27682,272.39255,274.23315,2.0,-1.4210855e-14,0.36734575,0.3478514,0.32678556,0.36132655
57.02,-121.9426,56.862,-118.812,N,2012,02,01,2012-02-01,319.7,99,28.9,267.4,1,2.5779142,-0.49539477,271.23337,269.51535,269.88086,271.17886,273.81958,3.0,0.0,0.36952752,0.33823103,0.32492036,0.31214485
57.0234,-121.9244,56.862,-118.812,N,2012,02,01,2012-02-01,348.2,100,79.3,268.7,1,2.5779142,-0.49539477,271.23337,269.51535,269.88086,271.17886,273.81958,3.0,0.0,0.36952752,0.33823103,0.32492036,0.31214485
57.0887,-122.2682,56.499,-121.294,D,2012,02,01,2012-02-01,342.2,70,99.1,269.5,0,2.3212063,2.0625007,266.69995,268.3308,269.36786,270.07297,273.80832,2.0,0.0,0.27747083,0.24944651,0.21730404,0.19584566
57.0778,-122.2713,56.499,-121.294,D,2012,02,01,2012-02-01,309.3,38,25.7,267.9,0,2.3212063,2.0625007,266.69995,268.3308,269.36786,270.07297,273.80832,2.0,0.0,0.27747083,0.24944651,0.21730404,0.19584566
57.0884,-122.2623,56.499,-121.294,D,2012,02,01,2012-02-01,304.5,59,63.6,269.9,0,2.3212063,2.0625007,266.69995,268.3308,269.36786,270.07297,273.80832,2.0,0.0,0.27747083,0.24944651,0.21730404,0.19584566
57.0862,-122.26,56.499,-121.294,D,2012,02,01,2012-02-01,306.7,64,71.1,270.2,0,2.3212063,2.0625007,266.69995,268.3308,269.36786,270.07297,273.80832,2.0,0.0,0.27747083,0.24944651,0.21730404,0.19584566
57.0192,-122.2549,56.499,-121.294,D,2012,02,01,2012-02-01,321.0,81,25.3,270.0,0,2.3212063,2.0625007,266.69995,268.3308,269.36786,270.07297,273.80832,2.0,0.0,0.27747083,0.24944651,0.21730404,0.19584566
57.0166,-122.2712,56.499,-121.294,D,2012,02,01,2012-02-01,303.3,56,11.4,269.0,0,2.3212063,2.0625007,266.69995,268.3308,269.36786,270.07297,273.80832,2.0,0.0,0.27747083,0.24944651,0.21730404,0.19584566
57.0844,-122.262,56.499,-121.294,D,2012,02,01,2012-02-01,318.5,74,22.9,269.5,0,2.3212063,2.0625007,266.69995,268.3308,269.36786,270.07297,273.80832,2.0,0.0,0.27747083,0.24944651,0.21730404,0.19584566
57.0818,-122.2783,56.499,-121.294,D,2012,02,01,2012-02-01,323.9,83,28.6,271.7,0,2.3212063,2.0625007,266.69995,268.3308,269.36786,270.07297,273.80832,2.0,0.0,0.27747083,0.24944651,0.21730404,0.19584566
54.4069,-117.5074,53.699,-116.931,D,2012,02,03,2012-02-03,314.3,75,22.9,278.9,0,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
54.3929,-118.8716,53.699,-116.931,D,2012,02,03,2012-02-03,312.0,72,24.7,275.1,0,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
54.3958,-118.8723,53.699,-116.931,D,2012,02,03,2012-02-03,301.7,45,59.1,278.6,0,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
54.3835,-118.8806,53.699,-116.931,D,2012,02,03,2012-02-03,318.7,79,164.1,279.0,0,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
54.381,-118.8872,53.699,-116.931,D,2012,02,03,2012-02-03,309.3,68,99.4,278.7,0,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
53.7867,-118.4835,53.699,-116.931,D,2012,02,03,2012-02-03,353.1,84,80.2,277.2,0,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
53.784,-118.499,53.699,-116.931,D,2012,02,03,2012-02-03,326.0,84,31.1,277.0,0,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
54.4051,-117.5053,53.699,-116.931,D,2012,02,03,2012-02-03,309.7,69,13.5,280.1,0,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
54.4027,-117.5205,53.699,-116.931,D,2012,02,03,2012-02-03,308.9,68,13.0,279.9,0,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
54.3805,-118.8704,53.699,-116.931,D,2012,02,03,2012-02-03,349.9,96,71.5,279.3,1,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
54.3778,-118.8861,53.699,-116.931,D,2012,02,03,2012-02-03,336.0,90,44.1,278.9,1,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
54.3894,-118.8749,53.699,-116.931,D,2012,02,03,2012-02-03,342.4,93,56.2,277.9,1,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
54.3868,-118.8906,53.699,-116.931,D,2012,02,03,2012-02-03,307.6,66,12.7,277.5,0,2.3719256,1.6006594,266.04288,271.19867,272.2992,273.3548,274.9421,2.0,0.0,0.42147958,0.41868713,0.4069381,0.47521383
55.7202,-119.6863,53.411,-119.052,D,2012,02,04,2012-02-04,301.0,44,10.2,273.1,0,-0.25853956,1.6317972,267.60046,272.329,272.55923,272.9003,273.58154,1.0,0.0,0.20430183,0.20789129,0.18616146,0.24419625
54.6005,-119.4586,53.411,-119.052,D,2012,02,04,2012-02-04,312.0,72,18.6,275.7,0,-0.25853956,1.6317972,267.60046,272.329,272.55923,272.9003,273.58154,1.0,0.0,0.20430183,0.20789129,0.18616146,0.24419625
54.5591,-119.7398,53.411,-119.052,D,2012,02,04,2012-02-04,308.4,67,22.4,277.0,0,-0.25853956,1.6317972,267.60046,272.329,272.55923,272.9003,273.58154,1.0,0.0,0.20430183,0.20789129,0.18616146,0.24419625
54.5941,-119.4564,53.411,-119.052,D,2012,02,04,2012-02-04,301.1,45,16.0,277.6,0,-0.25853956,1.6317972,267.60046,272.329,272.55923,272.9003,273.58154,1.0,0.0,0.20430183,0.20789129,0.18616146,0.24419625
54.5701,-119.7412,53.411,-119.052,D,2012,02,04,2012-02-04,302.1,51,14.9,276.6,0,-0.25853956,1.6317972,267.60046,272.329,272.55923,272.9003,273.58154,1.0,0.0,0.20430183,0.20789129,0.18616146,0.24419625
54.5935,-119.4613,53.411,-119.052,D,2012,02,04,2012-02-04,303.1,55,17.0,278.0,0,-0.25853956,1.6317972,267.60046,272.329,272.55923,272.9003,273.58154,1.0,0.0,0.20430183,0.20789129,0.18616146,0.24419625
56.3836,-121.1542,53.922,-115.951,D,2012,02,05,2012-02-05,312.8,73,28.1,268.5,0,2.1848311,-0.5510128,265.35617,271.62317,271.99417,273.07687,274.39206,2.0,0.0,0.33129805,0.30416703,0.27087498,0.3498177
56.589,-121.2389,53.785,-121.29,D,2012,02,06,2012-02-06,368.4,94,138.3,271.1,1,-1.9268608,0.0011955947,263.37253,272.4333,272.70526,273.20422,274.0214,3.0,0.0,0.29608816,0.2984782,0.3000882,0.3512232
56.5869,-121.257,53.785,-121.29,D,2012,02,06,2012-02-06,333.5,84,46.0,267.9,0,-1.9268608,0.0011955947,263.37253,272.4333,272.70526,273.20422,274.0214,3.0,0.0,0.29608816,0.2984782,0.3000882,0.3512232
54.5625,-118.3694,53.021,-117.896,D,2012,02,07,2012-02-07,311.7,0,63.6,265.3,0,0.2695075,1.6157074,258.09464,272.3368,272.57718,273.09088,273.866,1.0,0.0,0.19654293,0.19763304,0.17891991,0.24192265
54.5577,-118.3581,53.021,-117.896,D,2012,02,07,2012-02-07,302.8,54,38.5,268.5,0,0.2695075,1.6157074,258.09464,272.3368,272.57718,273.09088,273.866,1.0,0.0,0.19654293,0.19763304,0.17891991,0.24192265
54.5562,-118.358,53.021,-117.896,D,2012,02,07,2012-02-07,306.7,64,26.0,268.4,0,0.2695075,1.6157074,258.09464,272.3368,272.57718,273.09088,273.866,1.0,0.0,0.19654293,0.19763304,0.17891991,0.24192265
54.5808,-119.3285,53.021,-117.896,D,2012,02,07,2012-02-07,303.4,48,23.8,272.1,0,0.2695075,1.6157074,258.09464,272.3368,272.57718,273.09088,273.866,1.0,0.0,0.19654293,0.19763304,0.17891991,0.24192265
53.0127,-122.7993,50.292,-120.321,N,2012,02,08,2012-02-08,305.0,62,18.4,268.3,0,-1.3514874,1.2233,273.35596,270.4764,271.0532,272.76443,274.48645,2.0,3.9332217e-06,0.298119,0.27973616,0.23026782,0.25318766
56.8804,-122.1265,55.003,-118.417,D,2012,02,08,2012-02-08,325.7,79,204.6,267.1,0,0.89749575,1.5537112,255.1261,263.24258,270.67072,272.4258,274.61334,4.0,0.0,0.45281833,0.44098866,0.4023353,0.41098976
56.8856,-122.1131,55.003,-118.417,D,2012,02,08,2012-02-08,339.8,90,336.8,268.1,1,0.89749575,1.5537112,255.1261,263.24258,270.67072,272.4258,274.61334,4.0,0.0,0.45281833,0.44098866,0.4023353,0.41098976
56.8945,-122.1114,55.003,-118.417,D,2012,02,08,2012-02-08,325.6,79,203.6,267.6,0,0.89749575,1.5537112,255.1261,263.24258,270.67072,272.4258,274.61334,4.0,0.0,0.45281833,0.44098866,0.4023353,0.41098976
56.8832,-122.1422,55.003,-118.417,D,2012,02,08,2012-02-08,370.0,94,120.3,272.3,1,0.89749575,1.5537112,255.1261,263.24258,270.67072,272.4258,274.61334,4.0,0.0,0.45281833,0.44098866,0.4023353,0.41098976
56.8855,-122.1263,55.003,-118.417,D,2012,02,08,2012-02-08,381.3,100,163.5,272.9,1,0.89749575,1.5537112,255.1261,263.24258,270.67072,272.4258,274.61334,4.0,0.0,0.45281833,0.44098866,0.4023353,0.41098976
56.8768,-122.122,55.003,-118.417,D,2012,02,08,2012-02-08,302.0,31,9.6,265.6,0,0.89749575,1.5537112,255.1261,263.24258,270.67072,272.4258,274.61334,4.0,0.0,0.45281833,0.44098866,0.4023353,0.41098976
56.8942,-122.1305,55.003,-118.417,D,2012,02,08,2012-02-08,373.4,100,132.7,269.4,1,0.89749575,1.5537112,255.1261,263.24258,270.67072,272.4258,274.61334,4.0,0.0,0.45281833,0.44098866,0.4023353,0.41098976
56.803,-122.3404,54.993,-119.267,D,2012,02,09,2012-02-09,387.2,100,0.0,270.6,1,-1.0033036,-0.75581956,260.46335,264.1847,270.94556,272.43198,274.29474,2.9999847,0.0,0.4124604,0.40401837,0.39132097,0.3829498
56.7921,-122.352,54.993,-119.267,D,2012,02,09,2012-02-09,365.8,95,0.0,267.0,1,-1.0033036,-0.75581956,260.46335,264.1847,270.94556,272.43198,274.29474,2.9999847,0.0,0.4124604,0.40401837,0.39132097,0.3829498
56.6463,-121.0678,56.169,-120.559,D,2012,02,10,2012-02-10,398.5,100,0.0,269.2,1,-3.2616477,-0.29211,257.11255,259.5021,264.5907,271.76892,274.08957,4.0,1.475276e-06,0.35947105,0.3419402,0.32798803,0.27274108
57.0366,-121.8439,56.169,-120.559,D,2012,02,10,2012-02-10,363.0,92,0.0,266.1,1,-3.2616477,-0.29211,257.11255,259.5021,264.5907,271.76892,274.08957,4.0,1.475276e-06,0.35947105,0.3419402,0.32798803,0.27274108
57.0455,-121.8491,56.169,-120.559,D,2012,02,10,2012-02-10,375.2,100,0.0,268.5,1,-3.2616477,-0.29211,257.11255,259.5021,264.5907,271.76892,274.08957,4.0,1.475276e-06,0.35947105,0.3419402,0.32798803,0.27274108
56.9557,-121.404,55.139,-118.292,D,2012,02,14,2012-02-14,328.4,65,162.5,267.7,0,2.3186488,1.0382128,263.28845,267.04642,270.69873,272.2344,274.31873,4.0,0.0,0.4443345,0.4192977,0.38570136,0.3728643
56.9561,-121.4096,55.139,-118.292,D,2012,02,14,2012-02-14,327.8,64,158.2,267.4,0,2.3186488,1.0382128,263.28845,267.04642,270.69873,272.2344,274.31873,4.0,0.0,0.4443345,0.4192977,0.38570136,0.3728643
56.9618,-121.3967,55.139,-118.292,D,2012,02,14,2012-02-14,323.0,79,56.4,271.0,0,2.3186488,1.0382128,263.28845,267.04642,270.69873,272.2344,274.31873,4.0,0.0,0.4443345,0.4192977,0.38570136,0.3728643
56.9511,-121.4054,55.139,-118.292,D,2012,02,14,2012-02-14,330.0,75,73.6,270.8,0,2.3186488,1.0382128,263.28845,267.04642,270.69873,272.2344,274.31873,4.0,0.0,0.4443345,0.4192977,0.38570136,0.3728643
56.9466,-121.4407,55.139,-118.292,D,2012,02,14,2012-02-14,317.6,40,43.1,269.8,0,2.3186488,1.0382128,263.28845,267.04642,270.69873,272.2344,274.31873,4.0,0.0,0.4443345,0.4192977,0.38570136,0.3728643
56.959,-121.3939,55.139,-118.292,D,2012,02,14,2012-02-14,308.0,66,23.3,270.5,0,2.3186488,1.0382128,263.28845,267.04642,270.69873,272.2344,274.31873,4.0,0.0,0.4443345,0.4192977,0.38570136,0.3728643
56.9538,-121.4173,55.139,-118.292,D,2012,02,14,2012-02-14,352.2,97,137.3,273.2,1,2.3186488,1.0382128,263.28845,267.04642,270.69873,272.2344,274.31873,4.0,0.0,0.4443345,0.4192977,0.38570136,0.3728643
