fire_latitude,fire_longitude,climate_latitude,climate_longitude,daynight,year,month,day,date,brightness,confidence,frp,bright_t31,fire_occurrence,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
56.9589,-119.3923,56.156,-117.834,N,2023,01,07,2023-01-07,334.1,100,91.5,269.3,1,0.15432584,1.6160412,264.16705,266.4429,268.27554,271.50812,275.14093,4.0,0.0,0.3125188,0.25811455,0.29041922,0.3131318
53.8533,-123.1962,53.162,-118.03,D,2023,01,09,2023-01-09,302.0,50,10.2,270.7,0,1.0908744,1.6647948,268.47632,272.48462,271.8904,273.20758,274.4091,1.0,4.4525288e-05,0.18672611,0.19180565,0.19414955,0.23972654
55.0357,-116.029,53.674,-115.882,D,2023,01,17,2023-01-17,306.2,63,33.0,268.8,0,1.3327292,1.1606112,260.3343,270.5556,271.17114,273.12396,275.57892,2.0,2.0982557e-06,0.3088569,0.30090243,0.28143078,0.32990575
55.0327,-116.0398,53.674,-115.882,D,2023,01,17,2023-01-17,302.3,52,53.1,271.0,0,1.3327292,1.1606112,260.3343,270.5556,271.17114,273.12396,275.57892,2.0,2.0982557e-06,0.3088569,0.30090243,0.28143078,0.32990575
55.5399,-119.7634,53.674,-115.882,D,2023,01,17,2023-01-17,311.9,0,49.7,265.6,0,1.3327292,1.1606112,260.3343,270.5556,271.17114,273.12396,275.57892,2.0,2.0982557e-06,0.3088569,0.30090243,0.28143078,0.32990575
54.0958,-116.6156,52.874,-116.392,D,2023,01,18,2023-01-18,321.3,0,25.3,268.7,0,2.4677002,2.378599,261.9506,269.2286,271.17166,272.92017,275.7196,2.0,0.0,0.43272358,0.4208069,0.431467,0.46102655
53.0494,-123.1753,52.02,-121.584,N,2023,01,19,2023-01-19,310.4,71,20.6,265.4,0,-1.9442573,1.7018216,271.25558,272.91873,273.22763,273.9766,275.96292,2.0,0.0,0.3489669,0.3481545,0.30544668,0.34152225
58.4384,-119.9897,55.928,-118.085,D,2023,01,19,2023-01-19,303.5,39,13.2,267.2,0,3.055138,0.9013697,266.15417,268.99557,270.79446,271.85043,275.4653,4.0,0.0,0.36711955,0.27626726,0.28627393,0.37002537
58.4477,-119.9831,55.928,-118.085,D,2023,01,19,2023-01-19,324.8,83,38.1,268.0,0,3.055138,0.9013697,266.15417,268.99557,270.79446,271.85043,275.4653,4.0,0.0,0.36711955,0.27626726,0.28627393,0.37002537
58.5096,-119.5933,58.22,-119.672,N,2023,01,20,2023-01-20,308.8,75,16.3,267.3,0,2.69032,3.0017042,274.11746,269.6524,271.15195,272.4543,276.28958,6.0,0.0,0.49222863,0.45625672,0.48222312,0.4959363
58.5065,-119.611,58.22,-119.672,N,2023,01,20,2023-01-20,321.5,100,28.4,267.7,1,2.69032,3.0017042,274.11746,269.6524,271.15195,272.4543,276.28958,6.0,0.0,0.49222863,0.45625672,0.48222312,0.4959363
58.5153,-119.6168,58.22,-119.672,N,2023,01,20,2023-01-20,326.8,100,34.6,268.0,1,2.69032,3.0017042,274.11746,269.6524,271.15195,272.4543,276.28958,6.0,0.0,0.49222863,0.45625672,0.48222312,0.4959363
58.4882,-119.9228,58.22,-119.672,N,2023,01,20,2023-01-20,319.2,98,26.3,267.7,1,2.69032,3.0017042,274.11746,269.6524,271.15195,272.4543,276.28958,6.0,0.0,0.49222863,0.45625672,0.48222312,0.4959363
58.4851,-119.9407,58.22,-119.672,N,2023,01,20,2023-01-20,311.6,83,18.8,266.3,0,2.69032,3.0017042,274.11746,269.6524,271.15195,272.4543,276.28958,6.0,0.0,0.49222863,0.45625672,0.48222312,0.4959363
57.5138,-122.9851,56.279,-111.297,D,2023,01,20,2023-01-20,340.8,0,148.3,266.0,0,4.566797,0.9105099,266.8326,267.61923,268.81357,270.84528,274.9646,3.0,0.0,0.4489026,0.41630715,0.41767347,0.44539487
52.8576,-122.2108,52.578,-122.265,N,2023,01,21,2023-01-21,301.5,41,10.6,268.6,0,-0.35161304,1.9609313,272.05258,273.09573,272.99796,273.80084,275.90717,2.0,0.00041522583,0.38482565,0.38258505,0.3299533,0.377101
56.1214,-121.6436,55.611,-121.08,D,2023,01,21,2023-01-21,344.2,76,56.7,273.2,0,3.2262075,3.539744,275.4866,272.53525,272.00397,272.24625,274.19412,3.0,9.824453e-06,0.3046385,0.2849376,0.2845058,0.32497737
56.1162,-121.7302,55.611,-121.08,D,2023,01,21,2023-01-21,330.2,0,32.9,272.1,0,3.2262075,3.539744,275.4866,272.53525,272.00397,272.24625,274.19412,3.0,9.824453e-06,0.3046385,0.2849376,0.2845058,0.32497737
56.1076,-121.7347,55.611,-121.08,D,2023,01,21,2023-01-21,315.0,51,18.9,272.5,0,3.2262075,3.539744,275.4866,272.53525,272.00397,272.24625,274.19412,3.0,9.824453e-06,0.3046385,0.2849376,0.2845058,0.32497737
56.1831,-122.5013,55.611,-121.08,D,2023,01,21,2023-01-21,341.4,86,53.1,271.5,0,3.2262075,3.539744,275.4866,272.53525,272.00397,272.24625,274.19412,3.0,9.824453e-06,0.3046385,0.2849376,0.2845058,0.32497737
56.181,-122.5173,55.611,-121.08,D,2023,01,21,2023-01-21,350.1,90,70.3,273.5,1,3.2262075,3.539744,275.4866,272.53525,272.00397,272.24625,274.19412,3.0,9.824453e-06,0.3046385,0.2849376,0.2845058,0.32497737
55.1332,-120.7587,54.75,-117.098,D,2023,01,22,2023-01-22,307.5,30,43.8,266.0,0,5.218383,-1.8030022,273.19937,272.79404,271.26938,272.34137,275.28314,4.0,0.00062919676,0.41058135,0.31920755,0.33038223,0.40018755
55.1418,-120.7134,54.75,-117.098,D,2023,01,22,2023-01-22,344.8,93,211.7,268.4,1,5.218383,-1.8030022,273.19937,272.79404,271.26938,272.34137,275.28314,4.0,0.00062919676,0.41058135,0.31920755,0.33038223,0.40018755
55.1389,-120.7596,54.75,-117.098,D,2023,01,22,2023-01-22,318.8,45,76.1,266.6,0,5.218383,-1.8030022,273.19937,272.79404,271.26938,272.34137,275.28314,4.0,0.00062919676,0.41058135,0.31920755,0.33038223,0.40018755
57.0667,-118.5923,54.75,-117.098,D,2023,01,22,2023-01-22,309.2,64,25.8,270.1,0,5.218383,-1.8030022,273.19937,272.79404,271.26938,272.34137,275.28314,4.0,0.00062919676,0.41058135,0.31920755,0.33038223,0.40018755
57.9743,-117.0891,54.75,-117.098,D,2023,01,22,2023-01-22,323.7,0,38.5,266.2,0,5.218383,-1.8030022,273.19937,272.79404,271.26938,272.34137,275.28314,4.0,0.00062919676,0.41058135,0.31920755,0.33038223,0.40018755
54.841,-116.5997,54.519,-114.097,D,2023,01,25,2023-01-25,310.6,70,16.1,268.5,0,2.8866596,-0.34763524,267.58923,269.06165,270.65134,271.4588,274.53476,4.0,0.0,0.3441185,0.28820527,0.28763694,0.33582553
54.8405,-116.6306,54.519,-114.097,D,2023,01,25,2023-01-25,312.0,37,14.0,274.0,0,2.8866596,-0.34763524,267.58923,269.06165,270.65134,271.4588,274.53476,4.0,0.0,0.3441185,0.28820527,0.28763694,0.33582553
55.0732,-116.7036,54.519,-114.097,D,2023,01,25,2023-01-25,312.5,73,16.1,274.2,0,2.8866596,-0.34763524,267.58923,269.06165,270.65134,271.4588,274.53476,4.0,0.0,0.3441185,0.28820527,0.28763694,0.33582553
55.071,-116.7188,54.519,-114.097,D,2023,01,25,2023-01-25,307.7,66,12.8,274.6,0,2.8866596,-0.34763524,267.58923,269.06165,270.65134,271.4588,274.53476,4.0,0.0,0.3441185,0.28820527,0.28763694,0.33582553
56.4229,-114.497,54.519,-114.097,D,2023,01,25,2023-01-25,306.5,64,14.9,268.2,0,2.8866596,-0.34763524,267.58923,269.06165,270.65134,271.4588,274.53476,4.0,0.0,0.3441185,0.28820527,0.28763694,0.33582553
